datetime,app_id,dev_id,time,FixAge,Lat,Lon,SatInFix,TimeActive,altitude,batteryVoltage,boardTemperature,course,imei,lastResetCause,pH,speed,timestamp,waterEC,waterTemperature,name
2020-04-16 00:08:04.240,mijnomgeving,357518080497423,1586995684240,1.0,52.5229928,5.5901961,9.0,23419.0,-11.0,4.17,1.0,231.0,357518080497423.0,32.0,,0.0,1586995669.0,4926.0,13.42,EC 318
2020-04-16 00:08:28.158,mijnomgeving,357518080497662,1586995708158,1.0,52.2261354,5.1746683,6.0,32418.0,28.0,4.23,7.0,206.0,357518080497662.0,32.0,,0.0,1586995703.0,311.0,12.54,EC 328
2020-04-16 00:08:43.460,mijnomgeving,357518080168917,1586995723460,2.0,52.3404807,4.9256217,5.0,24847211.0,20.0,4.12,4.0,0.0,357518080168917.0,16.0,,0.0,1586995734.0,0.0,9.1,EC 209
2020-04-16 00:08:51.885,mijnomgeving,357518080203151,1586995731885,15.0,52.420832,4.8600575,6.0,24819357.0,23.0,4.22,6.0,34.0,357518080203151.0,16.0,,0.0,1586995729.0,443.0,12.54,EC Prototype 001
2020-04-16 00:09:04.461,mijnomgeving,357518080166960,1586995744461,12.0,52.7171492,6.8457239,4.0,18922.0,18.0,4.23,2.0,0.0,357518080166960.0,32.0,,0.0,1586995743.0,430.0,13.33,EC 232
2020-04-16 00:09:08.905,mijnomgeving,357518080330582,1586995748905,7.0,52.3726565,4.945507,5.0,407717.0,112.0,4.15,8.0,0.0,357518080330582.0,32.0,,0.0,1586995761.0,3680.0,13.42,EC 219
2020-04-16 00:09:22.426,mijnomgeving,357518080495120,1586995762426,15.0,52.3337155,5.3126746,5.0,36032.0,-13.0,4.189999999999999,1.0,235.0,357518080495120.0,32.0,,0.0,1586995757.0,1598.0,12.36,EC 303
2020-04-16 00:09:58.019,mijnomgeving,357518080165368,1586995798019,7.0,52.3399035,4.9108077,5.0,23807712.0,-11.0,4.09,5.0,0.0,357518080165368.0,16.0,,0.0,1586995793.0,1481.0,14.48,EC 208
2020-04-16 00:10:12.095,mijnomgeving,357518080163405,1586995812095,3.0,52.3728416,4.9160934,6.0,6313.0,-11.0,4.21,6.0,6.0,357518080163405.0,32.0,,0.0,1586995810.0,4524.0,12.89,EC 226
2020-04-16 00:10:28.259,mijnomgeving,357518080167000,1586995828259,7.0,52.1741873,5.0355704,4.0,9017.0,0.0,4.13,7.0,199.0,357518080167000.0,32.0,,0.0,1586995826.0,627.0,13.68,EC 228
2020-04-16 00:10:45.860,mijnomgeving,357518080332265,1586995845860,4.0,52.3922697,4.937414,4.0,189914.0,-17.0,4.14,4.0,10.0,357518080332265.0,32.0,,0.0,1586995851.0,3345.0,13.95,EC 221
2020-04-16 00:11:46.096,mijnomgeving,357518080166580,1586995906096,33.0,52.3603637,4.8161678,4.0,170144.0,-7.0,4.18,7.0,43.0,357518080166580.0,32.0,,0.0,1586995904.0,659.0,13.95,EC 224
2020-04-16 00:11:55.887,mijnomgeving,357518080494818,1586995915887,1.0,52.809168,5.74529,7.0,23418.0,-2.0,4.22,3.0,0.0,357518080494818.0,32.0,,0.0,1586995911.0,1617.0,13.86,EC 309
2020-04-16 00:12:10.773,mijnomgeving,357518080495203,1586995930773,13.0,52.226099,5.174702,7.0,25230.0,34.0,4.18,6.0,0.0,357518080495203.0,32.0,,0.0,1586995928.0,284.0,12.54,EC 324
2020-04-16 00:13:20.114,mijnomgeving,357518080494859,1586996000114,1.0,52.540984,5.5888547,7.0,45928.0,-4.0,4.15,2.0,200.0,357518080494859.0,32.0,,0.0,1586995982.0,4665.0,13.59,EC 302
2020-04-16 00:13:20.149,mijnomgeving,357518080497696,1586996000149,16.0,52.5173046,5.5093171,5.0,112533.0,-13.0,4.22,4.0,228.0,357518080497696.0,32.0,,0.0,1586996000.0,1367.0,13.68,EC 319
2020-04-16 00:13:35.403,mijnomgeving,357518080495187,1586996015403,1.0,52.6352439,5.8235377,4.0,65717.0,-6.0,4.24,6.0,227.0,357518080495187.0,32.0,,0.0,1586996008.0,640.0,13.07,EC 304
2020-04-16 00:13:37.144,mijnomgeving,357518080165475,1586996017144,3.0,52.3722946,4.9246812,5.0,16351256.0,-15.0,4.15,6.0,232.0,357518080165475.0,1.0,,1.0,1586996032.0,3124.0,13.51,EC 201
2020-04-16 00:13:58.425,mijnomgeving,357518080494982,1586996038425,0.0,52.2261588,5.1747174,8.0,91819.0,27.0,4.189999999999999,7.0,19.0,357518080494982.0,32.0,,0.0,1586996027.0,275.0,11.92,EC 326
2020-04-16 00:14:10.189,mijnomgeving,357518080163249,1586996050189,2.0,,,,79211.0,,4.17,6.0,,357518080163249.0,32.0,,,1586996050.0,1170.0,14.39,EC 212
2020-04-16 00:14:18.537,mijnomgeving,357518080495146,1586996058537,10.0,52.3869935,5.3121292,5.0,54928.0,-2.0,4.17,4.0,0.0,357518080495146.0,32.0,,0.0,1586996057.0,2693.0,14.39,EC 317
2020-04-16 00:14:45.612,mijnomgeving,357518080494826,1586996085612,0.0,52.2260638,5.1747523,5.0,250218.0,37.0,4.18,7.0,2.0,357518080494826.0,32.0,,0.0,1586996094.0,279.0,11.83,EC 323
2020-04-16 00:14:54.567,mijnomgeving,357518080497639,1586996094567,21.0,52.6591749,5.6610602,4.0,114338.0,11.0,4.22,5.0,242.0,357518080497639.0,32.0,,0.0,1586996095.0,2317.0,14.21,EC 308
2020-04-16 00:15:20.824,mijnomgeving,357518080495161,1586996120824,1.0,52.4996759,5.4528936,5.0,9606628.0,-33.0,4.189999999999999,4.0,251.0,357518080495161.0,32.0,,1.0,1586996129.0,1348.0,13.59,EC 315
2020-04-16 00:15:44.151,mijnomgeving,357518080330764,1586996144151,37.0,51.8210604,4.6109738,7.0,4547.0,3.0,4.12,8.0,197.0,357518080330764.0,32.0,,0.0,1586996141.0,942.0,11.13,EC 244
2020-04-16 00:15:44.823,mijnomgeving,357518080495153,1586996144823,0.0,52.5789216,5.7569056,6.0,121518.0,-17.0,4.189999999999999,5.0,226.0,357518080495153.0,32.0,,0.0,1586996147.0,2917.0,13.15,EC 313
2020-04-16 00:15:46.977,mijnomgeving,357518080170889,1586996146977,24.0,52.0146336,4.2955832,4.0,106234.0,23.0,4.189999999999999,4.0,0.0,357518080170889.0,32.0,,0.0,1586996148.0,1256.0,13.51,EC 236
2020-04-16 00:16:14.265,mijnomgeving,357518080166754,1586996174265,1.0,52.3539485,4.9247778,5.0,24225351.0,-7.0,4.18,6.0,0.0,357518080166754.0,16.0,,0.0,1586996184.0,1424.0,13.24,EC 204
2020-04-16 00:16:19.319,mijnomgeving,357518080166887,1586996179319,18.0,52.2510716,5.0503276,4.0,15085870.0,-7.0,4.2,3.0,48.0,357518080166887.0,4.0,,0.0,1586996191.0,875.0,15.18,EC 200
2020-04-16 00:16:45.164,mijnomgeving,357518080494776,1586996205164,1.0,52.22605,5.1746901,6.0,151218.0,27.0,4.17,6.0,16.0,357518080494776.0,32.0,,0.0,1586996208.0,290.0,12.1,EC 330
2020-04-16 00:16:48.085,mijnomgeving,357518080332257,1586996208085,24.0,51.898225,4.4231962,8.0,124234.0,0.0,4.17,7.0,0.0,357518080332257.0,32.0,,0.0,1586996209.0,2180.0,14.21,EC 240
2020-04-16 00:16:55.117,mijnomgeving,357518080494768,1586996215117,1.0,52.416569,5.2265816,6.0,31519.0,-12.0,4.2,6.0,253.0,357518080494768.0,32.0,,0.0,1586996212.0,2486.0,14.65,EC 305
2020-04-16 00:17:46.154,mijnomgeving,357518080163173,1586996266154,2.0,52.7177941,6.8407127,6.0,13512.0,1.0,4.22,-1.0,20.0,357518080163173.0,32.0,,0.0,1586996263.0,343.0,14.04,EC 231
2020-04-16 00:18:50.512,mijnomgeving,357518080494875,1586996330512,1.0,52.6577762,5.6148395,8.0,112518.0,7.0,4.2,6.0,23.0,357518080494875.0,32.0,,0.0,1586996315.0,1995.0,14.04,EC 311
2020-04-16 00:18:54.489,mijnomgeving,357518080495534,1586996334489,0.0,52.5327222,5.5930938999999995,9.0,36929.0,-5.0,4.21,4.0,8.0,357518080495534.0,32.0,,0.0,1586996317.0,3778.0,13.68,EC 307
2020-04-16 00:18:56.507,mijnomgeving,357518080495682,1586996336507,1.0,52.5494462,5.5883391,5.0,95418.0,12.0,4.189999999999999,3.0,49.0,357518080495682.0,32.0,,0.0,1586996312.0,3780.0,13.59,EC 316
2020-04-16 00:19:04.579,mijnomgeving,357518080495088,1586996344579,255.0,2.55e-05,2.55e-05,0.0,29741.0,0.0,4.21,22.0,0.0,357518080495088.0,32.0,19.603,0.0,1586996377.0,551.0,24.35,EC 321
2020-04-16 00:19:04.700,mijnomgeving,357518080495104,1586996344700,0.0,52.3374257,5.5374835000000004,8.0,21619.0,-2.0,4.2,6.0,8.0,357518080495104.0,32.0,,0.0,1586996332.0,863.0,13.07,EC 312
2020-04-16 00:19:26.585,mijnomgeving,357518080495112,1586996366585,1.0,52.8375039,5.7140348,5.0,18018.0,0.0,4.2,5.0,56.0,357518080495112.0,32.0,,0.0,1586996326.0,1830.0,13.68,EC 306
2020-04-16 00:20:31.843,mijnomgeving,357518080495526,1586996431843,1.0,52.2260298,5.1747036,4.0,8118.0,18.0,4.16,5.0,4.0,357518080495526.0,32.0,,0.0,1586996428.0,302.0,11.92,EC 327
2020-04-16 00:20:42.815,mijnomgeving,357518080494834,1586996442815,0.0,52.4258696,5.4208604,6.0,18918.0,-25.0,4.16,2.0,0.0,357518080494834.0,32.0,,0.0,1586996424.0,1721.0,14.04,EC 314
2020-04-16 00:20:46.530,mijnomgeving,357518080171390,1586996446530,2.0,52.0319186,5.3036103,6.0,24856243.0,-14.0,4.18,1.0,210.0,357518080171390.0,64.0,,0.0,1586996443.0,841.0,13.24,EC 202
2020-04-16 00:20:54.667,mijnomgeving,357518080328131,1586996454667,2.0,52.3918472,4.936011,7.0,10812.0,-8.0,4.13,4.0,0.0,357518080328131.0,32.0,,0.0,1586996446.0,3448.0,13.95,EC 230
2020-04-16 00:21:15.150,mijnomgeving,357518080164395,1586996475150,5.0,51.8982489,4.4233177,4.0,13515.0,25.0,4.189999999999999,7.0,17.0,357518080164395.0,32.0,,0.0,1586996466.0,4105.0,14.48,EC 241
2020-04-16 00:21:24.136,mijnomgeving,357518080200454,1586996484136,23.0,52.3319951,5.0621139,4.0,26668830.0,-42.0,4.13,5.0,255.0,357518080200454.0,16.0,,0.0,1586996501.0,1300.0,12.71,EC Prototype 002
2020-04-16 00:22:03.975,mijnomgeving,357518080494909,1586996523975,1.0,52.2260729,5.1748817,5.0,297918.0,44.0,4.18,5.0,199.0,357518080494909.0,32.0,,0.0,1586996534.0,251.0,11.92,EC 329
2020-04-16 00:22:04.914,mijnomgeving,357518080495047,1586996524914,0.0,52.2260744,5.1747013,5.0,51317.0,27.0,4.17,7.0,8.0,357518080495047.0,32.0,,0.0,1586996516.0,271.0,12.1,EC 322
2020-04-16 00:22:16.754,mijnomgeving,357518080166663,1586996536754,3.0,51.8983558,4.4231975,6.0,9014.0,24.0,4.189999999999999,7.0,55.0,357518080166663.0,32.0,,0.0,1586996524.0,15.0,14.21,EC 243
2020-04-16 00:23:03.059,mijnomgeving,357518080497423,1586996583059,1.0,52.5229842,5.590238,9.0,24327.0,-4.0,4.17,1.0,35.0,357518080497423.0,32.0,,0.0,1586996577.0,4925.0,13.42,EC 318
2020-04-16 00:23:26.097,mijnomgeving,357518080497662,1586996606097,1.0,52.2259224,5.174863,6.0,33318.0,25.0,4.22,7.0,3.0,357518080497662.0,32.0,,0.0,1586996603.0,310.0,12.36,EC 328
2020-04-16 00:23:39.749,mijnomgeving,357518080168917,1586996619749,3.0,52.3406482,4.9255495,6.0,24848112.0,2.0,4.12,4.0,1.0,357518080168917.0,16.0,,0.0,1586996635.0,1.0,9.1,EC 209
2020-04-16 00:23:47.918,mijnomgeving,357518080203151,1586996627918,2.0,52.420803,4.8600522999999995,6.0,24820246.0,1.0,4.22,6.0,208.0,357518080203151.0,16.0,,1.0,1586996618.0,500.0,12.54,EC Prototype 001
2020-04-16 00:24:05.587,mijnomgeving,357518080166960,1586996645587,9.0,52.7172181,6.8460381,4.0,19819.0,12.0,4.23,2.0,52.0,357518080166960.0,32.0,,0.0,1586996640.0,427.0,13.33,EC 232
2020-04-16 00:24:08.146,mijnomgeving,357518080495120,1586996648146,1.0,52.3336735,5.3123015,4.0,36918.0,22.0,4.189999999999999,0.0,225.0,357518080495120.0,32.0,,0.0,1586996643.0,1595.0,12.27,EC 303
2020-04-16 00:24:18.428,mijnomgeving,357518080330582,1586996658428,17.0,52.3730768,4.9462437,5.0,408627.0,-3.0,4.15,8.0,39.0,357518080330582.0,32.0,,0.0,1586996671.0,3655.0,13.51,EC 219
2020-04-16 00:25:04.097,mijnomgeving,357518080165368,1586996704097,9.0,52.3399388,4.9107801,5.0,23808615.0,-17.0,4.09,5.0,0.0,357518080165368.0,16.0,,0.0,1586996696.0,1486.0,14.39,EC 208
2020-04-16 00:25:14.929,mijnomgeving,357518080163405,1586996714929,5.0,52.3728058,4.9160443,5.0,7215.0,-1.0,4.22,6.0,5.0,357518080163405.0,32.0,,0.0,1586996712.0,4513.0,12.89,EC 226
2020-04-16 00:25:30.368,mijnomgeving,357518080167000,1586996730368,9.0,52.1744251,5.0353563,4.0,9919.0,10.0,4.13,7.0,0.0,357518080167000.0,32.0,,0.0,1586996728.0,626.0,13.68,EC 228
2020-04-16 00:25:42.498,mijnomgeving,357518080332265,1586996742498,1.0,52.3921782,4.9373904,5.0,190811.0,-7.0,4.14,4.0,253.0,357518080332265.0,32.0,,1.0,1586996748.0,3345.0,13.86,EC 221
2020-04-16 00:26:34.049,mijnomgeving,357518080166580,1586996794049,17.0,52.3604089,4.8137377,4.0,171028.0,11.0,4.18,7.0,211.0,357518080166580.0,32.0,,0.0,1586996788.0,658.0,13.86,EC 224
2020-04-16 00:26:53.506,mijnomgeving,357518080494818,1586996813506,1.0,52.8091144,5.7451814,7.0,24318.0,-28.0,4.22,3.0,21.0,357518080494818.0,32.0,,0.0,1586996811.0,1617.0,13.86,EC 309
2020-04-16 00:26:58.448,mijnomgeving,357518080495203,1586996818448,1.0,52.2261243,5.1746817,7.0,26118.0,32.0,4.17,6.0,238.0,357518080495203.0,32.0,,0.0,1586996816.0,284.0,12.36,EC 324
2020-04-16 00:27:54.707,mijnomgeving,357518080494859,1586996874707,0.0,52.5410072,5.5888506,7.0,46818.0,-7.0,4.15,1.0,29.0,357518080494859.0,32.0,,0.0,1586996872.0,4657.0,13.59,EC 302
2020-04-16 00:28:03.722,mijnomgeving,357518080497696,1586996883722,1.0,52.5171334,5.5094704,5.0,113417.0,16.0,4.22,4.0,231.0,357518080497696.0,32.0,,0.0,1586996884.0,1364.0,13.68,EC 319
2020-04-16 00:28:28.768,mijnomgeving,357518080495187,1586996908768,1.0,52.6349087,5.8242334,4.0,66617.0,30.0,4.24,6.0,1.0,357518080495187.0,32.0,,0.0,1586996908.0,641.0,13.07,EC 304
2020-04-16 00:28:37.947,mijnomgeving,357518080165475,1586996917947,3.0,52.3719638,4.9248104999999995,4.0,16352156.0,-38.0,4.16,6.0,56.0,357518080165475.0,1.0,,1.0,1586996932.0,3126.0,13.51,EC 201
2020-04-16 00:28:47.768,mijnomgeving,357518080494982,1586996927768,0.0,52.2261877,5.1747076,8.0,92719.0,25.0,4.189999999999999,7.0,230.0,357518080494982.0,32.0,,0.0,1586996926.0,275.0,11.74,EC 326
2020-04-16 00:29:09.894,mijnomgeving,357518080163249,1586996949894,2.0,,,,80111.0,,4.17,5.0,,357518080163249.0,32.0,,,1586996950.0,1170.0,14.3,EC 212
2020-04-16 00:29:18.883,mijnomgeving,357518080495146,1586996958883,12.0,52.3869127,5.3123685,5.0,55829.0,-19.0,4.18,5.0,206.0,357518080495146.0,32.0,,0.0,1586996958.0,2740.0,14.39,EC 317
2020-04-16 00:30:06.791,mijnomgeving,357518080497639,1586997006791,25.0,52.659201,5.66078,9.0,115242.0,-5.0,4.22,6.0,234.0,357518080497639.0,32.0,,0.0,1586996999.0,2312.0,14.12,EC 308
2020-04-16 00:30:06.857,mijnomgeving,357518080494826,1586997006857,1.0,52.2261009,5.1746822,5.0,251117.0,37.0,4.18,7.0,5.0,357518080494826.0,32.0,,0.0,1586996994.0,276.0,11.66,EC 323
2020-04-16 00:30:10.069,mijnomgeving,357518080330764,1586997010069,3.0,51.8211102,4.6110509,6.0,5413.0,6.0,4.12,7.0,238.0,357518080330764.0,32.0,,1.0,1586997007.0,940.0,11.13,EC 244
2020-04-16 00:30:25.730,mijnomgeving,357518080170889,1586997025730,2.0,52.0146381,4.2956492,4.0,107112.0,-3.0,4.189999999999999,4.0,214.0,357518080170889.0,32.0,,0.0,1586997026.0,1285.0,13.51,EC 236
2020-04-16 00:30:31.481,mijnomgeving,357518080495161,1586997031481,3.0,52.4997566,5.4528526,4.0,9607530.0,29.0,4.189999999999999,4.0,6.0,357518080495161.0,32.0,,0.0,1586997031.0,1348.0,13.59,EC 315
2020-04-16 00:30:53.577,mijnomgeving,357518080495153,1586997053577,1.0,52.5790134,5.7568196,6.0,122418.0,-13.0,4.189999999999999,6.0,3.0,357518080495153.0,32.0,,0.0,1586997048.0,2920.0,13.15,EC 313
2020-04-16 00:31:07.366,mijnomgeving,357518080166887,1586997067366,6.0,52.2511153,5.0504309,5.0,15086758.0,-7.0,4.2,3.0,49.0,357518080166887.0,4.0,,0.0,1586997079.0,878.0,15.09,EC 200
2020-04-16 00:31:15.386,mijnomgeving,357518080166754,1586997075386,2.0,52.3536824,4.9249604,6.0,24226252.0,-15.0,4.18,6.0,8.0,357518080166754.0,16.0,,0.0,1586997085.0,1424.0,13.24,EC 204
2020-04-16 00:31:45.563,mijnomgeving,357518080494776,1586997105563,1.0,52.2261082,5.1746046,6.0,152119.0,16.0,4.17,6.0,13.0,357518080494776.0,32.0,,0.0,1586997109.0,289.0,11.92,EC 330
2020-04-16 00:31:51.151,mijnomgeving,357518080332257,1586997111151,2.0,51.8981995,4.4231744,8.0,125112.0,-7.0,4.17,6.0,0.0,357518080332257.0,32.0,,0.0,1586997087.0,2249.0,14.21,EC 240
2020-04-16 00:31:55.508,mijnomgeving,357518080494768,1586997115508,1.0,52.4164971,5.2265752,6.0,32419.0,-14.0,4.2,6.0,253.0,357518080494768.0,32.0,,0.0,1586997112.0,2485.0,14.56,EC 305
2020-04-16 00:32:51.463,mijnomgeving,357518080163173,1586997171463,2.0,52.7179399,6.8408223,6.0,14412.0,10.0,4.22,-2.0,9.0,357518080163173.0,32.0,,0.0,1586997163.0,342.0,14.04,EC 231
2020-04-16 00:33:33.814,mijnomgeving,357518080494875,1586997213814,1.0,52.6578227,5.614957,9.0,113418.0,-5.0,4.2,6.0,42.0,357518080494875.0,32.0,,0.0,1586997215.0,2006.0,14.04,EC 311
2020-04-16 00:33:42.808,mijnomgeving,357518080495534,1586997222808,1.0,52.5327256,5.5930874,8.0,37829.0,-6.0,4.21,3.0,0.0,357518080495534.0,32.0,,0.0,1586997217.0,3807.0,13.59,EC 307
2020-04-16 00:33:49.757,mijnomgeving,357518080495112,1586997229757,1.0,52.8373709,5.7141195,5.0,18918.0,-1.0,4.2,5.0,0.0,357518080495112.0,32.0,,0.0,1586997226.0,1834.0,13.68,EC 306
2020-04-16 00:33:53.775,mijnomgeving,357518080495682,1586997233775,1.0,52.5494583,5.5884129,5.0,96327.0,24.0,4.189999999999999,3.0,198.0,357518080495682.0,32.0,,0.0,1586997221.0,3767.0,13.51,EC 316
2020-04-16 00:33:54.752,mijnomgeving,357518080495088,1586997234752,255.0,2.55e-05,2.55e-05,0.0,30641.0,0.0,4.22,22.0,0.0,357518080495088.0,32.0,19.672,0.0,1586997277.0,552.0,24.26,EC 321
2020-04-16 00:33:56.834,mijnomgeving,357518080495104,1586997236834,0.0,52.3374045,5.5374023,8.0,22519.0,7.0,4.2,7.0,222.0,357518080495104.0,32.0,,0.0,1586997232.0,864.0,12.98,EC 312
2020-04-16 00:35:46.405,mijnomgeving,357518080171390,1586997346405,2.0,52.0324466,5.3034288,6.0,24857143.0,-37.0,4.18,1.0,0.0,357518080171390.0,64.0,,0.0,1586997343.0,839.0,13.24,EC 202
2020-04-16 00:35:52.429,mijnomgeving,357518080328131,1586997352429,1.0,52.3915999,4.9363817999999995,5.0,11711.0,-37.0,4.13,4.0,223.0,357518080328131.0,32.0,,0.0,1586997345.0,3464.0,13.95,EC 230
2020-04-16 00:35:54.364,mijnomgeving,357518080494834,1586997354364,0.0,52.4260302,5.420852,6.0,19818.0,-54.0,4.16,2.0,36.0,357518080494834.0,32.0,,0.0,1586997324.0,1724.0,14.04,EC 314
2020-04-16 00:35:54.390,mijnomgeving,357518080495526,1586997354390,18.0,52.2260998,5.1745659,6.0,9035.0,19.0,4.16,5.0,219.0,357518080495526.0,32.0,,0.0,1586997345.0,303.0,11.74,EC 327
2020-04-16 00:36:08.561,mijnomgeving,357518080164395,1586997368561,4.0,51.8982481,4.4233876,4.0,14414.0,19.0,4.18,7.0,241.0,357518080164395.0,32.0,,0.0,1586997365.0,4191.0,14.48,EC 241
2020-04-16 00:36:09.468,mijnomgeving,357518080200454,1586997369468,9.0,52.3318171,5.0620639,4.0,26669716.0,-1.0,4.13,5.0,245.0,357518080200454.0,16.0,,0.0,1586997387.0,1300.0,12.71,EC Prototype 002
2020-04-16 00:36:57.112,mijnomgeving,357518080495047,1586997417112,1.0,52.2264129,5.1746565,5.0,52218.0,15.0,4.17,7.0,11.0,357518080495047.0,32.0,,1.0,1586997416.0,271.0,11.92,EC 322
2020-04-16 00:37:02.078,mijnomgeving,357518080494909,1586997422078,1.0,52.2260814,5.1747874,5.0,298818.0,42.0,4.18,4.0,213.0,357518080494909.0,32.0,,0.0,1586997434.0,253.0,11.74,EC 329
