datetime,app_id,dev_id,time,FixAge,TimeActive,batteryVoltage,boardTemperature,imei,lastResetCause,timestamp,waterEC,waterTemperature,Lat,Lon,SatInFix,altitude,course,speed,pH,name
2020-08-20 00:04:13.331,mijnomgeving,357518080165368,1597881853331,19.0,34694171.0,4.15,20.0,357518080165368.0,16.0,1597881758.0,108.0,24.7,52.3398852,4.910619,5.0,-38.0,0.0,0.0,,EC 208
2020-08-20 00:04:18.741,mijnomgeving,357518080330582,1597881858741,39.0,6349.0,3.85,22.0,357518080330582.0,32.0,1597881856.0,74.0,24.44,52.3731352,4.945973,7.0,5.0,0.0,0.0,,EC 219
2020-08-20 00:04:25.270,mijnomgeving,357518080165475,1597881865270,32.0,27237649.0,4.03,20.0,357518080165475.0,1.0,1597881827.0,0.0,22.5,52.3721301,4.9249272,6.0,-24.0,229.0,0.0,,EC 201
2020-08-20 00:04:30.551,mijnomgeving,357518080494776,1597881870551,1.0,7218.0,4.17,20.0,357518080494776.0,32.0,1597881860.0,298.0,16.68,52.3882363,5.5645409,5.0,9.0,239.0,0.0,,EC 330
2020-08-20 00:04:38.534,mijnomgeving,357518080497639,1597881878534,1.0,55818.0,4.18,20.0,357518080497639.0,32.0,1597881875.0,2257.0,21.79,52.6591202,5.6608951,5.0,-23.0,214.0,0.0,,EC 308
2020-08-20 00:05:08.729,mijnomgeving,357518080494834,1597881908729,0.0,117918.0,4.14,19.0,357518080494834.0,32.0,1597881911.0,1752.0,21.44,52.4257003,5.4210129,5.0,-4.0,5.0,0.0,,EC 314
2020-08-20 00:05:40.663,mijnomgeving,357518080495104,1597881940663,5.0,81922.0,4.189999999999999,20.0,357518080495104.0,32.0,1597881938.0,593.0,18.62,52.3373437,5.5377317,4.0,-37.0,0.0,2.0,,EC 312
2020-08-20 00:06:15.861,mijnomgeving,357518080494826,1597881975861,0.0,150318.0,4.18,14.0,357518080494826.0,32.0,1597881982.0,216.0,21.79,60.0246118,17.8152666,7.0,31.0,54.0,0.0,,EC 323
2020-08-20 00:06:34.810,mijnomgeving,357518080494818,1597881994810,1.0,10818.0,4.189999999999999,20.0,357518080494818.0,32.0,1597881989.0,1557.0,22.32,52.8091474,5.7452866,5.0,3.0,234.0,0.0,,EC 309
2020-08-20 00:07:33.944,mijnomgeving,357518080330764,1597882053944,255.0,119830.0,3.98,22.0,357518080330764.0,32.0,1597882052.0,1876.0,21.44,2.55e-05,2.55e-05,0.0,0.0,0.0,0.0,,EC 244
2020-08-20 00:07:50.829,mijnomgeving,357518080163249,1597882070829,2.0,73812.0,4.18,19.0,357518080163249.0,32.0,1597882070.0,766.0,21.35,,,,,,,,EC 212
2020-08-20 00:07:59.833,mijnomgeving,357518080166887,1597882079833,17.0,25972228.0,4.18,20.0,357518080166887.0,4.0,1597882081.0,730.0,22.5,52.2509755,5.0503802,4.0,19.0,0.0,0.0,,EC 200
2020-08-20 00:09:43.680,mijnomgeving,357518080328131,1597882183680,13.0,116123.0,4.12,19.0,357518080328131.0,32.0,1597882181.0,3618.0,22.94,52.3917813,4.9361003,5.0,-1.0,0.0,0.0,,EC 230
2020-08-20 00:10:16.715,mijnomgeving,357518080497662,1597882216715,1.0,1375220.0,4.24,17.0,357518080497662.0,32.0,1597882214.0,102.0,22.85,59.7642916,17.5733147,6.0,7.0,221.0,0.0,,EC 328
2020-08-20 00:10:17.531,mijnomgeving,357518080163405,1597882217531,4.0,117914.0,4.12,18.0,357518080163405.0,32.0,1597882220.0,99.0,24.08,52.3729561,4.9159442,4.0,7.0,225.0,0.0,,EC 226
2020-08-20 00:10:19.306,mijnomgeving,357518080167000,1597882219306,27.0,63037.0,4.12,20.0,357518080167000.0,32.0,1597882220.0,752.0,23.82,52.1739459,5.0361197,4.0,-22.0,0.0,0.0,,EC 228
2020-08-20 00:10:34.133,mijnomgeving,357518080332257,1597882234133,2.0,5412.0,4.16,17.0,357518080332257.0,32.0,1597882218.0,778.0,24.26,51.8982459,4.4232419,5.0,-3.0,40.0,1.0,,EC 240
2020-08-20 00:10:36.205,mijnomgeving,357518080494768,1597882236205,1.0,25218.0,4.2,21.0,357518080494768.0,32.0,1597882234.0,1840.0,23.56,52.4166682,5.2265477,4.0,-6.0,228.0,0.0,,EC 305
2020-08-20 00:11:08.869,mijnomgeving,357518080495195,1597882268869,25.0,8143.0,4.21,21.0,357518080495195.0,32.0,1597882266.0,1841.0,21.62,52.3011667,5.3604397,6.0,-5.0,214.0,0.0,,EC 301
2020-08-20 00:11:43.753,mijnomgeving,357518080332265,1597882303753,13.0,487824.0,4.13,20.0,357518080332265.0,32.0,1597882300.0,5016.0,23.11,52.3922239,4.9374382,4.0,36.0,17.0,0.0,,EC 221
2020-08-20 00:11:55.895,mijnomgeving,357518080495153,1597882315895,3.0,16220.0,4.2,20.0,357518080495153.0,32.0,1597882313.0,2193.0,21.79,52.5796626,5.7553409,4.0,-210.0,236.0,0.0,,EC 313
2020-08-20 00:12:08.184,mijnomgeving,357518080166663,1597882328184,1.0,69312.0,4.21,18.0,357518080166663.0,32.0,1597882328.0,26.0,24.17,51.8982938,4.4233724,4.0,-7.0,0.0,0.0,,EC 243
2020-08-20 00:12:51.685,mijnomgeving,357518080200454,1597882371685,9.0,37555271.0,4.07,19.0,357518080200454.0,16.0,1597882370.0,0.0,0.0,52.3311915,5.0626066,4.0,49.0,208.0,0.0,,EC Prototype 002
2020-08-20 00:12:58.991,mijnomgeving,357518080495187,1597882378991,4.0,82821.0,4.21,20.0,357518080495187.0,32.0,1597882381.0,652.0,21.26,52.6351226,5.8234223,5.0,-37.0,28.0,1.0,,EC 304
2020-08-20 00:13:01.975,mijnomgeving,357518080495112,1597882381975,1.0,52218.0,4.21,20.0,357518080495112.0,32.0,1597882381.0,1590.0,21.79,52.83744,5.7140102,6.0,6.0,220.0,0.0,,EC 306
2020-08-20 00:13:14.732,mijnomgeving,357518080171390,1597882394732,1.0,35742665.0,4.2,19.0,357518080171390.0,64.0,1597882397.0,324.0,18.18,52.0321033,5.3037071000000005,4.0,0.0,0.0,0.0,,EC 202
2020-08-20 00:13:48.075,mijnomgeving,357518080495120,1597882428075,20.0,5437.0,4.18,20.0,357518080495120.0,32.0,1597882424.0,1176.0,19.59,52.3338263,5.3125328,6.0,-1.0,214.0,0.0,,EC 303
2020-08-20 00:14:07.121,mijnomgeving,357518080495534,1597882447121,25.0,15342.0,4.21,20.0,357518080495534.0,32.0,1597882444.0,2008.0,21.26,52.5326973,5.5930796,5.0,0.0,210.0,0.0,,EC 307
2020-08-20 00:14:36.133,mijnomgeving,357518080494859,1597882476133,23.0,72941.0,4.16,20.0,357518080494859.0,32.0,1597882476.0,2416.0,20.82,52.5409186,5.5888408,4.0,12.0,231.0,0.0,,EC 302
2020-08-20 00:15:10.316,mijnomgeving,357518080164395,1597882510316,32.0,57642.0,4.189999999999999,18.0,357518080164395.0,32.0,1597882328.0,129.0,24.35,51.8982337,4.4233184,11.0,1.0,0.0,0.0,,EC 241
2020-08-20 00:15:13.150,mijnomgeving,357518080495088,1597882513150,255.0,207949.0,4.09,24.0,357518080495088.0,32.0,1597882723.0,0.0,26.2,2.55e-05,2.55e-05,0.0,0.0,0.0,0.0,8.327,EC 321
2020-08-20 00:15:22.121,mijnomgeving,357518080495021,1597882522121,0.0,21617.0,4.21,20.0,357518080495021.0,32.0,1597882519.0,360.0,21.18,53.1563506,7.0209329,4.0,-8.0,228.0,0.0,,EC 325
2020-08-20 00:15:29.230,mijnomgeving,357518080166580,1597882529230,4.0,68413.0,4.14,20.0,357518080166580.0,32.0,1597882529.0,824.0,24.17,52.3604283,4.8155660000000005,5.0,19.0,209.0,0.0,,EC 224
2020-08-20 00:17:34.198,mijnomgeving,357518080165368,1597882654198,15.0,34695067.0,4.16,20.0,357518080165368.0,16.0,1597882654.0,107.0,24.79,52.339866,4.9107379,4.0,-18.0,0.0,0.0,,EC 208
2020-08-20 00:17:36.694,mijnomgeving,357518080494982,1597882656694,255.0,40638.0,4.08,24.0,357518080494982.0,16.0,1597882584.0,594.0,21.7,2.55e-05,2.55e-05,0.0,0.0,0.0,0.0,,EC 326
2020-08-20 00:17:49.495,mijnomgeving,357518080494875,1597882669495,20.0,67537.0,4.189999999999999,23.0,357518080494875.0,32.0,1597882668.0,1788.0,22.76,52.6583681,5.6151557,5.0,-24.0,25.0,2.0,,EC 311
2020-08-20 00:17:49.949,mijnomgeving,357518080495526,1597882669949,0.0,1273549.0,4.189999999999999,14.0,357518080495526.0,32.0,1597882673.0,384.0,21.18,59.8488938,18.1185304,7.0,12.0,50.0,0.0,,EC 327
2020-08-20 00:17:57.453,mijnomgeving,357518080494909,1597882677453,255.0,194573.0,3.76,24.0,357518080494909.0,32.0,1597882685.0,0.0,0.0,2.55e-05,2.55e-05,0.0,0.0,0.0,0.0,,EC 329
2020-08-20 00:18:31.113,mijnomgeving,357518080165475,1597882711113,4.0,27238521.0,4.03,20.0,357518080165475.0,1.0,1597882699.0,1.0,22.5,52.3721534,4.9249165,6.0,-4.0,10.0,0.0,,EC 201
2020-08-20 00:18:31.614,mijnomgeving,357518080497423,1597882711614,0.0,20718.0,4.18,19.0,357518080497423.0,32.0,1597882696.0,2325.0,21.35,52.5230312,5.5902268,6.0,-18.0,57.0,0.0,,EC 318
2020-08-20 00:18:32.907,mijnomgeving,357518080203151,1597882712907,4.0,1959352.0,4.21,20.0,357518080203151.0,32.0,1597882732.0,0.0,0.0,52.4208437,4.8600495,6.0,-18.0,16.0,1.0,,EC Prototype 001
2020-08-20 00:18:35.569,mijnomgeving,357518080495161,1597882715569,5.0,118815.0,4.2,19.0,357518080495161.0,32.0,1597882718.0,597.0,20.29,52.4997536,5.4525244,5.0,-5.0,217.0,6.0,,EC 315
2020-08-20 00:18:52.955,mijnomgeving,357518080170889,1597882732955,5.0,136880.0,4.05,18.0,357518080170889.0,32.0,1597882736.0,0.0,0.0,52.0147567,4.2953007,5.0,-53.0,237.0,0.0,,EC 236
2020-08-20 00:18:56.401,mijnomgeving,357518080330582,1597882736401,16.0,7226.0,3.85,22.0,357518080330582.0,32.0,1597882733.0,72.0,24.44,52.3731165,4.9458967,5.0,12.0,0.0,0.0,,EC 219
2020-08-20 00:19:11.612,mijnomgeving,357518080497696,1597882751612,1.0,309619.0,4.18,19.0,357518080497696.0,32.0,1597882765.0,474.0,21.88,52.5172515,5.5094694,4.0,0.0,13.0,0.0,,EC 319
2020-08-20 00:19:23.638,mijnomgeving,357518080494776,1597882763638,0.0,8118.0,4.17,20.0,357518080494776.0,32.0,1597882760.0,298.0,16.68,52.3882469,5.5645676,6.0,1.0,10.0,0.0,,EC 330
2020-08-20 00:19:39.680,mijnomgeving,357518080497639,1597882779680,4.0,56722.0,4.189999999999999,20.0,357518080497639.0,32.0,1597882779.0,2163.0,21.79,52.6591494,5.6612417,5.0,54.0,234.0,0.0,,EC 308
2020-08-20 00:20:07.750,mijnomgeving,357518080494834,1597882807750,0.0,118818.0,4.15,20.0,357518080494834.0,32.0,1597882811.0,1752.0,21.44,52.4256422,5.4211275,5.0,18.0,226.0,0.0,,EC 314
2020-08-20 00:21:00.820,mijnomgeving,357518080495104,1597882860820,27.0,82844.0,4.189999999999999,21.0,357518080495104.0,32.0,1597882861.0,592.0,18.62,52.3374721,5.5375103,8.0,-32.0,253.0,0.0,,EC 312
2020-08-20 00:21:15.697,mijnomgeving,357518080494826,1597882875697,1.0,151218.0,4.18,14.0,357518080494826.0,32.0,1597882882.0,216.0,21.79,60.0246765,17.8153041,6.0,48.0,212.0,0.0,,EC 323
2020-08-20 00:21:32.899,mijnomgeving,357518080494818,1597882892899,1.0,11718.0,4.189999999999999,20.0,357518080494818.0,32.0,1597882889.0,1535.0,22.32,52.8090711,5.7456856,6.0,53.0,223.0,0.0,,EC 309
2020-08-20 00:22:34.563,mijnomgeving,357518080330764,1597882954563,255.0,120730.0,3.98,22.0,357518080330764.0,32.0,1597882952.0,1879.0,21.44,2.55e-05,2.55e-05,0.0,0.0,0.0,0.0,,EC 244
2020-08-20 00:22:49.351,mijnomgeving,357518080163249,1597882969351,2.0,74712.0,4.18,19.0,357518080163249.0,32.0,1597882970.0,765.0,21.35,,,,,,,,EC 212
2020-08-20 00:23:00.977,mijnomgeving,357518080166887,1597882980977,19.0,25973130.0,4.18,19.0,357518080166887.0,4.0,1597882983.0,733.0,22.41,52.2510167,5.0501815,4.0,-19.0,3.0,0.0,,EC 200
2020-08-20 00:24:33.863,mijnomgeving,357518080328131,1597883073863,8.0,117018.0,4.11,19.0,357518080328131.0,32.0,1597883076.0,3658.0,22.94,52.3917562,4.9361916,4.0,-8.0,0.0,0.0,,EC 230
2020-08-20 00:25:15.722,mijnomgeving,357518080497662,1597883115722,1.0,1376120.0,4.24,17.0,357518080497662.0,32.0,1597883114.0,136.0,22.76,59.7643116,17.5731355,4.0,3.0,48.0,1.0,,EC 328
2020-08-20 00:25:23.241,mijnomgeving,357518080163405,1597883123241,5.0,118815.0,4.13,18.0,357518080163405.0,32.0,1597883121.0,96.0,24.08,52.372683,4.9166775,5.0,-2.0,231.0,0.0,,EC 226
2020-08-20 00:25:24.270,mijnomgeving,357518080167000,1597883124270,32.0,63942.0,4.12,20.0,357518080167000.0,32.0,1597883125.0,752.0,23.82,52.1745008,5.0362686,4.0,97.0,20.0,0.0,,EC 228
2020-08-20 00:25:39.383,mijnomgeving,357518080494768,1597883139383,3.0,26120.0,4.2,21.0,357518080494768.0,32.0,1597883136.0,1857.0,23.56,52.4167035,5.2265977,5.0,38.0,231.0,0.0,,EC 305
2020-08-20 00:25:50.718,mijnomgeving,357518080332257,1597883150718,7.0,6317.0,4.17,18.0,357518080332257.0,32.0,1597883123.0,767.0,24.17,51.8982788,4.4233143,5.0,0.0,0.0,0.0,,EC 240
2020-08-20 00:26:06.348,mijnomgeving,357518080495195,1597883166348,0.0,9018.0,4.21,20.0,357518080495195.0,32.0,1597883141.0,1843.0,21.62,52.3012284,5.3604158,6.0,2.0,2.0,0.0,,EC 301
2020-08-20 00:26:51.361,mijnomgeving,357518080164395,1597883211361,3.0,58513.0,4.189999999999999,18.0,357518080164395.0,32.0,1597883199.0,130.0,24.35,51.8982386,4.4232662,8.0,4.0,217.0,0.0,,EC 241
2020-08-20 00:26:55.046,mijnomgeving,357518080332265,1597883215046,20.0,488732.0,4.13,20.0,357518080332265.0,32.0,1597883207.0,5040.0,23.11,52.3922072,4.9374689,4.0,31.0,230.0,0.0,,EC 221
2020-08-20 00:27:09.317,mijnomgeving,357518080166663,1597883229317,2.0,70212.0,4.2,19.0,357518080166663.0,32.0,1597883229.0,26.0,24.17,51.8982217,4.423307,5.0,5.0,0.0,0.0,,EC 243
2020-08-20 00:27:21.519,mijnomgeving,357518080495153,1597883241519,18.0,17144.0,4.2,20.0,357518080495153.0,32.0,1597883237.0,2196.0,21.79,52.5789288,5.7567905,7.0,-7.0,235.0,0.0,,EC 313
2020-08-20 00:27:56.560,mijnomgeving,357518080495187,1597883276560,0.0,83718.0,4.21,20.0,357518080495187.0,32.0,1597883278.0,656.0,21.18,52.6351906,5.8236902,5.0,74.0,25.0,3.0,,EC 304
2020-08-20 00:28:02.727,mijnomgeving,357518080495112,1597883282727,1.0,53118.0,4.21,19.0,357518080495112.0,32.0,1597883281.0,1587.0,21.79,52.8374362,5.7138466999999995,5.0,58.0,219.0,0.0,,EC 306
2020-08-20 00:28:03.062,mijnomgeving,357518080200454,1597883283062,21.0,37556183.0,4.06,20.0,357518080200454.0,16.0,1597883282.0,0.0,0.0,52.3311908,5.0626948,4.0,69.0,0.0,0.0,,EC Prototype 002
2020-08-20 00:28:15.524,mijnomgeving,357518080171390,1597883295524,2.0,35743566.0,4.189999999999999,20.0,357518080171390.0,64.0,1597883298.0,323.0,18.27,52.0318585,5.3035978,4.0,-6.0,2.0,0.0,,EC 202
2020-08-20 00:28:30.687,mijnomgeving,357518080495120,1597883310687,1.0,6319.0,4.18,20.0,357518080495120.0,32.0,1597883306.0,1176.0,19.59,52.333671,5.3126426,5.0,46.0,0.0,0.0,,EC 303
2020-08-20 00:28:43.675,mijnomgeving,357518080495534,1597883323675,1.0,16218.0,4.21,19.0,357518080495534.0,32.0,1597883320.0,2006.0,21.26,52.5326605,5.5931018,7.0,-4.0,251.0,0.0,,EC 307
2020-08-20 00:29:13.737,mijnomgeving,357518080494859,1597883353737,0.0,73818.0,4.16,19.0,357518080494859.0,32.0,1597883353.0,2416.0,20.82,52.54086,5.5889184,4.0,12.0,248.0,0.0,,EC 302
2020-08-20 00:30:00.653,mijnomgeving,357518080494982,1597883400653,25.0,41442.0,4.08,24.0,357518080494982.0,16.0,1597883388.0,592.0,21.7,55.7163526,13.223529599999999,4.0,157.0,46.0,4.0,,EC 326
2020-08-20 00:30:04.863,mijnomgeving,357518080495088,1597883404863,255.0,208840.0,4.09,24.0,357518080495088.0,32.0,1597883614.0,0.0,26.2,2.55e-05,2.55e-05,0.0,0.0,0.0,0.0,8.655,EC 321
2020-08-20 00:30:23.035,mijnomgeving,357518080495021,1597883423035,0.0,22517.0,4.21,20.0,357518080495021.0,32.0,1597883419.0,358.0,21.18,53.156283,7.0210955,4.0,-17.0,242.0,0.0,,EC 325
2020-08-20 00:30:38.375,mijnomgeving,357518080166580,1597883438375,9.0,69318.0,4.14,20.0,357518080166580.0,32.0,1597883434.0,827.0,24.08,52.3605014,4.8164038,5.0,-60.0,203.0,0.0,,EC 224
2020-08-20 00:32:45.457,mijnomgeving,357518080165368,1597883565457,32.0,34695984.0,4.15,20.0,357518080165368.0,16.0,1597883571.0,109.0,24.79,52.3398613,4.9108091,4.0,-7.0,44.0,0.0,,EC 208
2020-08-20 00:32:49.186,mijnomgeving,357518080495526,1597883569186,0.0,1274449.0,4.18,14.0,357518080495526.0,32.0,1597883573.0,386.0,21.09,59.8489496,18.1186271,6.0,10.0,52.0,0.0,,EC 327
2020-08-20 00:32:56.813,mijnomgeving,357518080494875,1597883576813,28.0,68444.0,4.189999999999999,23.0,357518080494875.0,32.0,1597883576.0,1782.0,22.76,52.6576653,5.6145605,6.0,1.0,36.0,0.0,,EC 311
2020-08-20 00:32:57.761,mijnomgeving,357518080494909,1597883577761,255.0,195473.0,3.76,24.0,357518080494909.0,32.0,1597883585.0,0.0,0.0,2.55e-05,2.55e-05,0.0,0.0,0.0,0.0,,EC 329
2020-08-20 00:33:19.834,mijnomgeving,357518080497423,1597883599834,0.0,21618.0,4.18,20.0,357518080497423.0,32.0,1597883596.0,2326.0,21.35,52.5230009,5.5902563,6.0,-6.0,49.0,0.0,,EC 318
2020-08-20 00:33:26.473,mijnomgeving,357518080165475,1597883606473,2.0,27239419.0,4.04,20.0,357518080165475.0,1.0,1597883597.0,0.0,22.5,52.3723233,4.9251431,4.0,-20.0,0.0,0.0,,EC 201
2020-08-20 00:33:37.859,mijnomgeving,357518080495161,1597883617859,5.0,119714.0,4.2,19.0,357518080495161.0,32.0,1597883617.0,594.0,20.29,52.4997151,5.4528393,5.0,4.0,46.0,2.0,,EC 315
2020-08-20 00:33:41.401,mijnomgeving,357518080203151,1597883621401,7.0,1960256.0,4.21,20.0,357518080203151.0,32.0,1597883636.0,0.0,0.0,52.4207451,4.8605007,5.0,92.0,27.0,0.0,,EC Prototype 001
2020-08-20 00:33:52.113,mijnomgeving,357518080170889,1597883632113,4.0,137779.0,4.05,18.0,357518080170889.0,32.0,1597883635.0,0.0,0.0,52.0145143,4.2956537,5.0,10.0,244.0,0.0,,EC 236
2020-08-20 00:33:59.484,mijnomgeving,357518080330582,1597883639484,20.0,8130.0,3.85,22.0,357518080330582.0,32.0,1597883637.0,71.0,24.44,52.3727032,4.9461219,4.0,5.0,14.0,0.0,,EC 219
2020-08-20 00:34:18.889,mijnomgeving,357518080497696,1597883658889,8.0,310526.0,4.17,19.0,357518080497696.0,32.0,1597883672.0,468.0,21.79,52.5173783,5.5095426,5.0,-14.0,25.0,0.0,,EC 319
2020-08-20 00:34:24.902,mijnomgeving,357518080494776,1597883664902,0.0,9018.0,4.17,20.0,357518080494776.0,32.0,1597883660.0,297.0,16.68,52.3882488,5.5645678,6.0,2.0,13.0,0.0,,EC 330
2020-08-20 00:34:51.003,mijnomgeving,357518080497639,1597883691003,15.0,57632.0,4.18,21.0,357518080497639.0,32.0,1597883689.0,2253.0,21.7,52.6591414,5.6610317,6.0,16.0,222.0,0.0,,EC 308
2020-08-20 00:35:18.488,mijnomgeving,357518080494834,1597883718488,10.0,119728.0,4.15,20.0,357518080494834.0,32.0,1597883721.0,1749.0,21.44,52.4257516,5.420969,4.0,-27.0,10.0,0.0,,EC 314
2020-08-20 00:35:35.509,mijnomgeving,357518080495104,1597883735509,1.0,83718.0,4.189999999999999,21.0,357518080495104.0,32.0,1597883735.0,600.0,18.62,52.3374376,5.5375148,7.0,0.0,2.0,1.0,,EC 312
2020-08-20 00:35:56.534,mijnomgeving,357518080495112,1597883756534,0.0,42.0,4.21,22.0,357518080495112.0,32.0,1597883752.0,1572.0,21.79,52.8373975,5.7140927999999995,4.0,9.0,222.0,1.0,,EC 306
2020-08-20 00:36:15.850,mijnomgeving,357518080494826,1597883775850,0.0,152118.0,4.18,14.0,357518080494826.0,32.0,1597883782.0,215.0,21.79,60.0247924,17.8150323,5.0,56.0,213.0,2.0,,EC 323
2020-08-20 00:36:49.619,mijnomgeving,357518080494818,1597883809619,16.0,12634.0,4.189999999999999,20.0,357518080494818.0,32.0,1597883805.0,1524.0,22.23,52.8091513,5.7453414,7.0,21.0,48.0,0.0,,EC 309
2020-08-20 00:37:33.432,mijnomgeving,357518080330764,1597883853432,255.0,121630.0,3.99,22.0,357518080330764.0,32.0,1597883852.0,1878.0,21.44,2.55e-05,2.55e-05,0.0,0.0,0.0,0.0,,EC 244
2020-08-20 00:37:48.838,mijnomgeving,357518080163249,1597883868838,2.0,75612.0,4.18,19.0,357518080163249.0,32.0,1597883870.0,768.0,21.26,,,,,,,,EC 212
2020-08-20 00:38:07.204,mijnomgeving,357518080166887,1597883887204,26.0,25974037.0,4.18,19.0,357518080166887.0,4.0,1597883890.0,734.0,22.41,52.2509546,5.0501189,4.0,-7.0,27.0,0.0,,EC 200
2020-08-20 00:39:54.058,mijnomgeving,357518080328131,1597883994058,23.0,117933.0,4.12,19.0,357518080328131.0,32.0,1597883991.0,3498.0,22.85,52.3916917,4.9362098,5.0,-15.0,203.0,0.0,,EC 230
2020-08-20 00:40:16.274,mijnomgeving,357518080497662,1597884016274,1.0,1377020.0,4.24,17.0,357518080497662.0,32.0,1597884014.0,158.0,22.76,59.7640542,17.5738188,4.0,28.0,237.0,4.0,,EC 328
2020-08-20 00:40:22.828,mijnomgeving,357518080163405,1597884022828,9.0,119719.0,4.12,19.0,357518080163405.0,32.0,1597884025.0,95.0,24.17,52.3735888,4.9162032,4.0,19.0,7.0,0.0,,EC 226
2020-08-20 00:40:27.274,mijnomgeving,357518080167000,1597884027274,36.0,64845.0,4.12,20.0,357518080167000.0,32.0,1597884028.0,751.0,23.82,52.17391,5.0359295,8.0,-9.0,12.0,0.0,,EC 228
2020-08-20 00:40:36.294,mijnomgeving,357518080494768,1597884036294,1.0,27018.0,4.2,21.0,357518080494768.0,32.0,1597884034.0,1872.0,23.56,52.4166421,5.2266014,4.0,3.0,221.0,0.0,,EC 305
2020-08-20 00:40:57.305,mijnomgeving,357518080495195,1597884057305,0.0,9918.0,4.21,20.0,357518080495195.0,32.0,1597884041.0,1846.0,21.53,52.3012207,5.3604629,6.0,-4.0,253.0,0.0,,EC 301
2020-08-20 00:41:38.781,mijnomgeving,357518080332265,1597884098781,8.0,489620.0,4.13,20.0,357518080332265.0,32.0,1597884096.0,5065.0,23.2,52.3922693,4.9370908,4.0,4.0,237.0,0.0,,EC 221
2020-08-20 00:41:50.163,mijnomgeving,357518080164395,1597884110163,2.0,59412.0,4.189999999999999,18.0,357518080164395.0,32.0,1597884098.0,129.0,24.44,51.8982545,4.4233613,9.0,-2.0,0.0,0.0,,EC 241
2020-08-20 00:41:54.422,mijnomgeving,357518080495153,1597884114422,1.0,18018.0,4.2,20.0,357518080495153.0,32.0,1597884111.0,2198.0,21.7,52.5789109,5.7568782,7.0,-2.0,199.0,0.0,,EC 313
2020-08-20 00:42:14.276,mijnomgeving,357518080166663,1597884134276,7.0,71118.0,4.21,19.0,357518080166663.0,32.0,1597884134.0,25.0,24.26,51.898159,4.4231283999999995,5.0,23.0,51.0,0.0,,EC 243
