datetime,app_id,dev_id,time,FixAge,TimeActive,batteryVoltage,boardTemperature,imei,lastResetCause,timestamp,waterEC,waterTemperature,Lat,Lon,SatInFix,altitude,course,speed,pH,name
2020-08-29 00:08:56.330,mijnomgeving,357518080494875,1598659736330,1.0,10818.0,4.18,15.0,357518080494875.0,32.0,1598659733.0,1813.0,18.27,52.6578645,5.6141915000000004,7.0,41.0,210.0,2.0,,EC 311
2020-08-29 00:11:47.765,mijnomgeving,357518080166663,1598659907765,25.0,180936.0,4.2,12.0,357518080166663.0,32.0,1598659913.0,27.0,20.65,51.8981623,4.4233288,4.0,-15.0,0.0,0.0,,EC 243
2020-08-29 00:12:03.055,mijnomgeving,357518080495195,1598659923055,1.0,918.0,4.22,11.0,357518080495195.0,32.0,1598659876.0,1711.0,17.47,52.3011949,5.3603818,12.0,0.0,250.0,0.0,,EC 301
2020-08-29 00:12:12.898,mijnomgeving,357518080170889,1598659932898,5.0,4580.0,4.15,11.0,357518080170889.0,32.0,1598659930.0,0.0,0.0,52.0145114,4.2958568,4.0,13.0,227.0,1.0,,EC 236
2020-08-29 00:12:47.083,mijnomgeving,357518080494834,1598659967083,18.0,114336.0,4.16,10.0,357518080494834.0,32.0,1598659963.0,1728.0,17.91,52.4257434,5.4207611,6.0,4.0,6.0,0.0,,EC 314
2020-08-29 00:13:34.362,mijnomgeving,357518080332265,1598660014362,36.0,13546.0,4.13,13.0,357518080332265.0,32.0,1598660012.0,139.0,19.68,52.3922659,4.9373189,6.0,18.0,0.0,0.0,,EC 221
2020-08-29 00:13:41.183,mijnomgeving,357518080495112,1598660021183,14.0,9931.0,4.2,12.0,357518080495112.0,32.0,1598660018.0,1593.0,17.91,52.8375058,5.7138685,5.0,0.0,219.0,0.0,,EC 306
2020-08-29 00:13:55.455,mijnomgeving,357518080332257,1598660035455,23.0,85532.0,4.1,11.0,357518080332257.0,32.0,1598660019.0,639.0,20.65,51.8981893,4.42333,8.0,5.0,0.0,0.0,,EC 240
2020-08-29 00:13:59.673,mijnomgeving,357518080330764,1598660039673,255.0,16330.0,3.84,21.0,357518080330764.0,32.0,1598660030.0,1882.0,20.29,2.55e-05,2.55e-05,0.0,0.0,0.0,0.0,,EC 244
2020-08-29 00:14:19.302,mijnomgeving,357518080494859,1598660059302,19.0,108036.0,4.16,10.0,357518080494859.0,32.0,1598660061.0,2528.0,17.38,52.5409807,5.5888253,5.0,-9.0,47.0,0.0,,EC 302
2020-08-29 00:14:32.511,mijnomgeving,357518080163405,1598660072511,4.0,123314.0,4.11,11.0,357518080163405.0,32.0,1598660076.0,83.0,21.09,52.3729612,4.9161361,6.0,0.0,5.0,0.0,,EC 226
2020-08-29 00:14:41.290,mijnomgeving,357518080495187,1598660081290,12.0,18929.0,4.21,12.0,357518080495187.0,32.0,1598660078.0,660.0,17.47,52.6352663,5.8235890999999995,4.0,4.0,41.0,0.0,,EC 304
2020-08-29 00:15:38.321,mijnomgeving,357518080495088,1598660138321,255.0,36023.0,4.01,24.0,357518080495088.0,32.0,1598660360.0,0.0,23.56,2.55e-05,2.55e-05,0.0,0.0,0.0,0.0,8.879,EC 321
2020-08-29 00:16:11.987,mijnomgeving,357518080166580,1598660171987,7.0,20717.0,4.15,13.0,357518080166580.0,32.0,1598660170.0,774.0,19.5,52.3608244,4.8158833,4.0,-15.0,9.0,0.0,,EC 224
2020-08-29 00:16:15.065,mijnomgeving,357518080328131,1598660175065,3.0,3613.0,4.11,12.0,357518080328131.0,32.0,1598660168.0,4118.0,18.62,52.3917717,4.9360203,4.0,-1.0,0.0,0.0,,EC 230
2020-08-29 00:16:25.407,mijnomgeving,357518080495104,1598660185407,1.0,38717.0,4.18,11.0,357518080495104.0,32.0,1598660178.0,606.0,16.77,52.3375172,5.5373566,5.0,21.0,14.0,0.0,,EC 312
2020-08-29 00:17:12.475,mijnomgeving,357518080497423,1598660232475,15.0,86432.0,4.17,11.0,357518080497423.0,32.0,1598660232.0,2575.0,17.56,52.523007,5.5902046,7.0,-8.0,204.0,0.0,,EC 318
2020-08-29 00:17:36.481,mijnomgeving,357518080495153,1598660256481,1.0,55818.0,4.189999999999999,11.0,357518080495153.0,32.0,1598660255.0,2372.0,17.65,52.5789335,5.7571128,4.0,-3.0,228.0,0.0,,EC 313
2020-08-29 00:17:48.963,mijnomgeving,357518080167000,1598660268963,26.0,80135.0,4.12,12.0,357518080167000.0,32.0,1598660270.0,776.0,19.5,52.1739671,5.0359968,5.0,-1.0,0.0,0.0,,EC 228
2020-08-29 00:18:12.589,mijnomgeving,357518080495161,1598660292589,2.0,52213.0,4.2,11.0,357518080495161.0,32.0,1598660288.0,594.0,17.03,52.4998059,5.4527265,5.0,2.0,235.0,4.0,,EC 315
2020-08-29 00:18:40.870,mijnomgeving,357518080494826,1598660320870,1.0,33318.0,4.2,9.0,357518080494826.0,32.0,1598660320.0,206.0,16.68,60.0245834,17.815021,4.0,44.0,245.0,1.0,,EC 323
2020-08-29 00:19:11.104,mijnomgeving,357518080497662,1598660351104,0.0,15317.0,4.23,6.0,357518080497662.0,32.0,1598660348.0,475.0,17.74,59.7643184,17.5733408,5.0,-3.0,254.0,0.0,,EC 328
2020-08-29 00:19:25.690,mijnomgeving,357518080495120,1598660365690,1.0,137719.0,4.189999999999999,10.0,357518080495120.0,32.0,1598660369.0,1179.0,16.94,52.3337822,5.3126435,6.0,-2.0,216.0,0.0,,EC 303
2020-08-29 00:19:35.708,mijnomgeving,357518080497696,1598660375708,25.0,153942.0,4.189999999999999,11.0,357518080497696.0,32.0,1598660377.0,657.0,16.86,52.5172894,5.5094636,5.0,21.0,200.0,0.0,,EC 319
2020-08-29 00:21:12.828,mijnomgeving,357518080494768,1598660472828,31.0,5448.0,4.2,13.0,357518080494768.0,32.0,1598660466.0,1708.0,19.24,52.4166215,5.2267004,5.0,-24.0,22.0,0.0,,EC 305
2020-08-29 00:21:26.856,mijnomgeving,357518080494776,1598660486856,1.0,16218.0,4.17,10.0,357518080494776.0,32.0,1598660484.0,893.0,15.62,52.3881434,5.5646523,4.0,-24.0,0.0,0.0,,EC 330
2020-08-29 00:21:39.958,mijnomgeving,357518080495021,1598660499958,2.0,24328.0,4.08,20.0,357518080495021.0,32.0,1598660495.0,0.0,20.03,53.1561998,7.0212236,5.0,-50.0,237.0,1.0,,EC 325
2020-08-29 00:22:41.393,mijnomgeving,357518080164395,1598660561393,2.0,54012.0,4.189999999999999,12.0,357518080164395.0,32.0,1598660560.0,106.0,20.91,51.8982738,4.4232792,6.0,6.0,0.0,0.0,,EC 241
2020-08-29 00:22:49.493,mijnomgeving,357518080497639,1598660569493,11.0,19828.0,4.189999999999999,13.0,357518080497639.0,32.0,1598660566.0,1792.0,17.47,52.6595644,5.6591331,5.0,51.0,220.0,0.0,,EC 308
2020-08-29 00:22:58.959,mijnomgeving,357518080163249,1598660578959,4.0,9014.0,4.17,11.0,357518080163249.0,32.0,1598660576.0,709.0,16.94,,,,,,,,EC 212
2020-08-29 00:23:30.716,mijnomgeving,357518080495534,1598660610716,1.0,57618.0,4.21,11.0,357518080495534.0,32.0,1598660608.0,2286.0,16.68,52.5326437,5.5930647,4.0,6.0,6.0,0.0,,EC 307
2020-08-29 00:23:43.712,mijnomgeving,357518080494818,1598660623712,4.0,15321.0,4.189999999999999,11.0,357518080494818.0,32.0,1598660621.0,1416.0,17.91,52.8090866,5.7456413,4.0,-36.0,217.0,0.0,,EC 309
2020-08-29 00:24:03.738,mijnomgeving,357518080494875,1598660643738,5.0,11722.0,4.18,15.0,357518080494875.0,32.0,1598660637.0,1817.0,18.27,52.6574081,5.614289,5.0,16.0,225.0,1.0,,EC 311
2020-08-29 00:26:27.049,mijnomgeving,357518080166663,1598660787049,4.0,181815.0,4.2,12.0,357518080166663.0,32.0,1598660792.0,26.0,20.47,51.8983572,4.4231774999999995,4.0,-2.0,226.0,0.0,,EC 243
2020-08-29 00:27:23.648,mijnomgeving,357518080170889,1598660843648,15.0,5491.0,4.15,11.0,357518080170889.0,32.0,1598660841.0,0.0,0.0,52.0146027,4.2955924,6.0,1.0,226.0,0.0,,EC 236
2020-08-29 00:27:24.688,mijnomgeving,357518080494834,1598660844688,1.0,115218.0,4.16,9.0,357518080494834.0,32.0,1598660845.0,1706.0,17.91,52.4257115,5.4207716,6.0,5.0,241.0,0.0,,EC 314
2020-08-29 00:27:29.671,mijnomgeving,357518080495195,1598660849671,1.0,1818.0,4.22,11.0,357518080495195.0,32.0,1598660776.0,1725.0,17.47,52.3011662,5.3604107,12.0,-8.0,209.0,0.0,,EC 301
2020-08-29 00:28:03.842,mijnomgeving,357518080332265,1598660883842,5.0,14415.0,4.13,12.0,357518080332265.0,32.0,1598660881.0,141.0,19.68,52.3919895,4.9373252,7.0,-38.0,12.0,0.0,,EC 221
2020-08-29 00:28:26.789,mijnomgeving,357518080495112,1598660906789,1.0,10818.0,4.2,12.0,357518080495112.0,32.0,1598660904.0,1592.0,17.91,52.8374256,5.7138606,6.0,-25.0,4.0,0.0,,EC 306
2020-08-29 00:28:27.288,mijnomgeving,357518080332257,1598660907288,1.0,86410.0,4.09,11.0,357518080332257.0,32.0,1598660897.0,639.0,20.56,51.8981667,4.4233953,7.0,0.0,0.0,0.0,,EC 240
2020-08-29 00:28:52.926,mijnomgeving,357518080168917,1598660932926,25.0,36512130.0,3.87,10.0,357518080168917.0,16.0,1598660081.0,1326.0,19.59,52.3406169,4.9256961,4.0,13.0,0.0,0.0,,EC 209
2020-08-29 00:29:00.230,mijnomgeving,357518080330764,1598660940230,255.0,17230.0,3.83,21.0,357518080330764.0,32.0,1598660930.0,1885.0,20.29,2.55e-05,2.55e-05,0.0,0.0,0.0,0.0,,EC 244
2020-08-29 00:29:00.823,mijnomgeving,357518080494859,1598660940823,0.0,108918.0,4.16,10.0,357518080494859.0,32.0,1598660943.0,2533.0,17.38,52.5409766,5.5888063,5.0,-40.0,10.0,0.0,,EC 302
2020-08-29 00:29:18.492,mijnomgeving,357518080168917,1598660958492,22.0,36513028.0,3.85,11.0,357518080168917.0,16.0,1598660979.0,1323.0,19.59,52.3407017,4.9256419,4.0,12.0,0.0,0.0,,EC 209
2020-08-29 00:29:28.904,mijnomgeving,357518080495187,1598660968904,1.0,19818.0,4.2,12.0,357518080495187.0,32.0,1598660967.0,661.0,17.47,52.6351224,5.8237006000000004,4.0,20.0,207.0,0.0,,EC 304
2020-08-29 00:29:30.988,mijnomgeving,357518080163405,1598660970988,3.0,124213.0,4.11,11.0,357518080163405.0,32.0,1598660975.0,81.0,21.09,52.3728611,4.9160786,5.0,58.0,17.0,0.0,,EC 226
2020-08-29 00:30:37.883,mijnomgeving,357518080495088,1598661037883,255.0,36923.0,4.01,24.0,357518080495088.0,32.0,1598661260.0,1.0,23.56,2.55e-05,2.55e-05,0.0,0.0,0.0,0.0,8.655,EC 321
2020-08-29 00:31:14.430,mijnomgeving,357518080166580,1598661074430,9.0,21619.0,4.15,13.0,357518080166580.0,32.0,1598661072.0,775.0,19.5,52.360149,4.8153182999999995,4.0,25.0,35.0,0.0,,EC 224
2020-08-29 00:31:16.179,mijnomgeving,357518080328131,1598661076179,4.0,4514.0,4.11,12.0,357518080328131.0,32.0,1598661069.0,3870.0,18.62,52.3917952,4.9360603,4.0,5.0,0.0,0.0,,EC 230
2020-08-29 00:31:22.955,mijnomgeving,357518080495104,1598661082955,1.0,39618.0,4.17,11.0,357518080495104.0,32.0,1598661079.0,603.0,16.77,52.3373362,5.5375059,5.0,-32.0,9.0,0.0,,EC 312
2020-08-29 00:32:48.795,mijnomgeving,357518080167000,1598661168795,26.0,81035.0,4.12,12.0,357518080167000.0,32.0,1598661170.0,776.0,19.5,52.173834,5.036135,4.0,-14.0,0.0,0.0,,EC 228
2020-08-29 00:32:58.116,mijnomgeving,357518080495153,1598661178116,24.0,56741.0,4.18,12.0,357518080495153.0,32.0,1598661178.0,2382.0,17.65,52.5790083,5.7568276,6.0,6.0,198.0,0.0,,EC 313
2020-08-29 00:33:08.145,mijnomgeving,357518080495161,1598661188145,1.0,53112.0,4.2,11.0,357518080495161.0,32.0,1598661187.0,595.0,17.03,52.4990754,5.4533705,5.0,-56.0,232.0,0.0,,EC 315
2020-08-29 00:33:11.120,mijnomgeving,357518080497423,1598661191120,0.0,42.0,4.18,12.0,357518080497423.0,32.0,1598661186.0,2574.0,17.56,52.5229891,5.590213,8.0,-8.0,234.0,0.0,,EC 318
2020-08-29 00:33:59.879,mijnomgeving,357518080494826,1598661239879,20.0,34237.0,4.2,9.0,357518080494826.0,32.0,1598661239.0,209.0,16.68,60.0274483,17.8026778,4.0,18.0,226.0,0.0,,EC 323
2020-08-29 00:34:11.533,mijnomgeving,357518080497696,1598661251533,5.0,154822.0,4.18,11.0,357518080497696.0,32.0,1598661257.0,649.0,16.86,52.5175657,5.5092753,5.0,152.0,249.0,0.0,,EC 319
2020-08-29 00:34:12.919,mijnomgeving,357518080497662,1598661252919,1.0,16218.0,4.22,6.0,357518080497662.0,32.0,1598661249.0,475.0,17.65,59.7642113,17.5734552,5.0,-5.0,251.0,0.0,,EC 328
2020-08-29 00:34:26.626,mijnomgeving,357518080495120,1598661266626,1.0,138619.0,4.189999999999999,9.0,357518080495120.0,32.0,1598661269.0,1179.0,16.94,52.3337731,5.3126762,6.0,-18.0,234.0,0.0,,EC 303
2020-08-29 00:35:41.486,mijnomgeving,357518080494768,1598661341486,1.0,6318.0,4.2,13.0,357518080494768.0,32.0,1598661336.0,1725.0,19.24,52.4165556,5.2267601,5.0,-5.0,228.0,1.0,,EC 305
2020-08-29 00:36:26.532,mijnomgeving,357518080494776,1598661386532,1.0,17118.0,4.17,10.0,357518080494776.0,32.0,1598661384.0,890.0,15.62,52.3883235,5.5644834,4.0,0.0,211.0,0.0,,EC 330
2020-08-29 00:36:33.629,mijnomgeving,357518080495021,1598661393629,3.0,25220.0,4.08,20.0,357518080495021.0,32.0,1598661387.0,0.0,20.03,53.1563892,7.0210565,5.0,-3.0,15.0,1.0,,EC 325
2020-08-29 00:37:40.220,mijnomgeving,357518080164395,1598661460220,1.0,54911.0,4.189999999999999,12.0,357518080164395.0,32.0,1598661459.0,107.0,20.82,51.8982461,4.4233385,6.0,2.0,15.0,0.0,,EC 241
2020-08-29 00:37:40.738,mijnomgeving,357518080497639,1598661460738,1.0,20718.0,4.189999999999999,12.0,357518080497639.0,32.0,1598661456.0,1780.0,17.47,52.6591647,5.660838,5.0,4.0,212.0,4.0,,EC 308
2020-08-29 00:38:01.274,mijnomgeving,357518080163249,1598661481274,6.0,9916.0,4.17,10.0,357518080163249.0,32.0,1598661478.0,708.0,16.94,,,,,,,,EC 212
2020-08-29 00:38:27.819,mijnomgeving,357518080495534,1598661507819,1.0,58518.0,4.2,11.0,357518080495534.0,32.0,1598661508.0,2301.0,16.77,52.5326747,5.5930685,4.0,1.0,215.0,0.0,,EC 307
2020-08-29 00:38:59.802,mijnomgeving,357518080494875,1598661539802,4.0,12621.0,4.18,15.0,357518080494875.0,32.0,1598661536.0,1817.0,18.27,52.6568653,5.6141013,5.0,98.0,24.0,0.0,,EC 311
2020-08-29 00:39:05.804,mijnomgeving,357518080494818,1598661545804,26.0,16243.0,4.2,12.0,357518080494818.0,32.0,1598661543.0,1397.0,17.91,52.8088298,5.7452628,6.0,-71.0,3.0,0.0,,EC 309
2020-08-29 00:41:40.631,mijnomgeving,357518080166663,1598661700631,3.0,182715.0,4.2,12.0,357518080166663.0,32.0,1598661692.0,25.0,20.56,51.8983378,4.4233075,4.0,-13.0,0.0,0.0,,EC 243
2020-08-29 00:41:51.146,mijnomgeving,357518080495195,1598661711146,0.0,2717.0,4.21,11.0,357518080495195.0,32.0,1598661675.0,1728.0,17.47,52.3011716,5.3604247,12.0,-8.0,58.0,0.0,,EC 301
2020-08-29 00:42:10.058,mijnomgeving,357518080170889,1598661730058,2.0,6378.0,4.16,12.0,357518080170889.0,32.0,1598661727.0,0.0,0.0,52.0144455,4.2954262,5.0,-41.0,19.0,1.0,,EC 236
2020-08-29 00:42:25.170,mijnomgeving,357518080494834,1598661745170,1.0,116118.0,4.16,9.0,357518080494834.0,32.0,1598661745.0,1674.0,17.91,52.4257522,5.4208058,6.0,-1.0,15.0,0.0,,EC 314
2020-08-29 00:43:04.075,mijnomgeving,357518080332265,1598661784075,5.0,15315.0,4.13,13.0,357518080332265.0,32.0,1598661781.0,141.0,19.59,52.3921319,4.9372793,5.0,-1.0,0.0,0.0,,EC 221
2020-08-29 00:43:27.213,mijnomgeving,357518080495112,1598661807213,1.0,11718.0,4.2,12.0,357518080495112.0,32.0,1598661805.0,1594.0,17.91,52.8374161,5.7139859,6.0,-10.0,0.0,0.0,,EC 306
2020-08-29 00:44:00.914,mijnomgeving,357518080330764,1598661840914,255.0,18131.0,3.84,21.0,357518080330764.0,32.0,1598661830.0,1880.0,20.29,2.55e-05,2.55e-05,0.0,0.0,0.0,0.0,,EC 244
2020-08-29 00:44:15.814,mijnomgeving,357518080332257,1598661855814,2.0,87337.0,4.09,12.0,357518080332257.0,32.0,1598661824.0,635.0,20.65,51.8981904,4.4232871,5.0,-12.0,0.0,0.0,,EC 240
2020-08-29 00:44:27.313,mijnomgeving,357518080494859,1598661867313,1.0,109818.0,4.16,10.0,357518080494859.0,32.0,1598661843.0,2534.0,17.38,52.5411194,5.5888002,5.0,-27.0,0.0,0.0,,EC 302
2020-08-29 00:44:32.094,mijnomgeving,357518080163405,1598661872094,4.0,125114.0,4.11,11.0,357518080163405.0,32.0,1598661876.0,82.0,21.09,52.3730223,4.9160682,5.0,83.0,198.0,0.0,,EC 226
2020-08-29 00:44:32.312,mijnomgeving,357518080495187,1598661872312,1.0,20718.0,4.21,12.0,357518080495187.0,32.0,1598661867.0,662.0,17.38,52.6351519,5.8234264,4.0,12.0,242.0,0.0,,EC 304
2020-08-29 00:45:48.770,mijnomgeving,357518080495088,1598661948770,255.0,37832.0,4.01,24.0,357518080495088.0,32.0,1598662169.0,2.0,23.56,2.55e-05,2.55e-05,0.0,0.0,0.0,0.0,9.103,EC 321
2020-08-29 00:46:19.393,mijnomgeving,357518080328131,1598661979393,8.0,5418.0,4.11,12.0,357518080328131.0,32.0,1598661973.0,3962.0,18.62,52.3919256,4.9361189,4.0,9.0,6.0,0.0,,EC 230
2020-08-29 00:46:25.084,mijnomgeving,357518080495104,1598661985084,0.0,40518.0,4.17,11.0,357518080495104.0,32.0,1598661979.0,602.0,16.77,52.3373771,5.5374694,5.0,-15.0,15.0,1.0,,EC 312
2020-08-29 00:46:35.956,mijnomgeving,357518080166580,1598661995956,31.0,22541.0,4.14,13.0,357518080166580.0,32.0,1598661994.0,774.0,19.5,52.3604844,4.8156069,4.0,-8.0,208.0,0.0,,EC 224
2020-08-29 00:47:38.386,mijnomgeving,357518080495153,1598662058386,1.0,57618.0,4.18,11.0,357518080495153.0,32.0,1598662055.0,2338.0,17.65,52.5792047,5.7566819,6.0,29.0,254.0,0.0,,EC 313
2020-08-29 00:47:46.114,mijnomgeving,357518080497423,1598662066114,1.0,918.0,4.17,10.0,357518080497423.0,32.0,1598662062.0,2570.0,17.56,52.5229439,5.5902276,8.0,-2.0,249.0,0.0,,EC 318
2020-08-29 00:47:56.291,mijnomgeving,357518080167000,1598662076291,33.0,81943.0,4.12,12.0,357518080167000.0,32.0,1598662078.0,778.0,19.5,52.174085,5.0360726,4.0,-2.0,0.0,0.0,,EC 228
2020-08-29 00:48:19.142,mijnomgeving,357518080495161,1598662099142,3.0,54013.0,4.2,10.0,357518080495161.0,32.0,1598662088.0,596.0,17.03,52.4999428,5.452597,6.0,8.0,242.0,1.0,,EC 315
2020-08-29 00:49:07.525,mijnomgeving,357518080494826,1598662147525,27.0,35144.0,4.2,9.0,357518080494826.0,32.0,1598662146.0,207.0,16.68,60.0245513,17.8153398,4.0,25.0,226.0,0.0,,EC 323
2020-08-29 00:49:08.253,mijnomgeving,357518080497696,1598662148253,1.0,155718.0,4.189999999999999,11.0,357518080497696.0,32.0,1598662153.0,646.0,16.77,52.5172997,5.5095454,5.0,19.0,19.0,0.0,,EC 319
2020-08-29 00:49:10.887,mijnomgeving,357518080497662,1598662150887,0.0,17117.0,4.23,6.0,357518080497662.0,32.0,1598662148.0,477.0,17.65,59.7640816,17.5734221,5.0,-64.0,237.0,0.0,,EC 328
2020-08-29 00:49:26.268,mijnomgeving,357518080495120,1598662166268,1.0,139519.0,4.189999999999999,9.0,357518080495120.0,32.0,1598662169.0,1182.0,16.86,52.3337793,5.3126397,6.0,-16.0,52.0,0.0,,EC 303
2020-08-29 00:50:53.644,mijnomgeving,357518080494768,1598662253644,12.0,7229.0,4.2,13.0,357518080494768.0,32.0,1598662247.0,1717.0,19.24,52.4165963,5.2267556,5.0,-56.0,2.0,0.0,,EC 305
2020-08-29 00:51:24.675,mijnomgeving,357518080494776,1598662284675,0.0,18017.0,4.16,10.0,357518080494776.0,32.0,1598662283.0,890.0,15.62,52.3882888,5.5644993,4.0,-3.0,239.0,0.0,,EC 330
2020-08-29 00:51:38.699,mijnomgeving,357518080495021,1598662298699,9.0,26126.0,4.08,20.0,357518080495021.0,32.0,1598662293.0,0.0,20.03,53.1563786,7.0211556,5.0,-19.0,10.0,0.0,,EC 325
2020-08-29 00:52:40.930,mijnomgeving,357518080497639,1598662360930,3.0,21620.0,4.189999999999999,12.0,357518080497639.0,32.0,1598662358.0,1774.0,17.47,52.6591494,5.6613235,5.0,-13.0,54.0,1.0,,EC 308
2020-08-29 00:52:41.256,mijnomgeving,357518080164395,1598662361256,2.0,55812.0,4.189999999999999,12.0,357518080164395.0,32.0,1598662360.0,107.0,20.82,51.8982479,4.4232872,6.0,-1.0,0.0,0.0,,EC 241
2020-08-29 00:52:59.783,mijnomgeving,357518080163249,1598662379783,4.0,10814.0,4.17,10.0,357518080163249.0,32.0,1598662376.0,708.0,16.86,,,,,,,,EC 212
2020-08-29 00:53:27.877,mijnomgeving,357518080495534,1598662407877,1.0,59418.0,4.2,12.0,357518080495534.0,32.0,1598662408.0,2304.0,16.68,52.5326854,5.5931282,4.0,-9.0,0.0,0.0,,EC 307
2020-08-29 00:53:39.867,mijnomgeving,357518080494818,1598662419867,0.0,17117.0,4.2,11.0,357518080494818.0,32.0,1598662417.0,1390.0,17.91,52.809343,5.745253,6.0,22.0,210.0,0.0,,EC 309
2020-08-29 00:53:57.736,mijnomgeving,357518080494875,1598662437736,2.0,13519.0,4.18,14.0,357518080494875.0,32.0,1598662434.0,1827.0,18.18,52.6582596,5.6145441,5.0,-76.0,37.0,0.0,,EC 311
2020-08-29 00:56:34.083,mijnomgeving,357518080495195,1598662594083,1.0,3619.0,4.22,11.0,357518080495195.0,32.0,1598662577.0,1732.0,17.38,52.3011789,5.3604403,12.0,-6.0,254.0,0.0,,EC 301
2020-08-29 00:56:47.155,mijnomgeving,357518080166663,1598662607155,6.0,183626.0,4.2,12.0,357518080166663.0,32.0,1598662603.0,24.0,20.65,51.898418,4.4232026,4.0,-8.0,9.0,0.0,,EC 243
