datetime,app_id,dev_id,time,FixAge,TimeActive,batteryVoltage,boardTemperature,imei,lastResetCause,timestamp,waterEC,waterTemperature,Lat,Lon,SatInFix,altitude,course,speed,name
2020-02-26 00:04:01.411,mijnomgeving,357518080495070,1582675441411,0.0,140418.0,4.17,2.0,357518080495070.0,32.0,1582675443.0,152.0,7.6,52.2261718,5.1747197,4.0,16.0,0.0,0.0,EC 320
2020-02-26 00:04:06.296,mijnomgeving,357518080494768,1582675446296,1.0,26118.0,4.189999999999999,2.0,357518080494768.0,32.0,1582675428.0,1858.0,9.54,52.4166173,5.2266892,7.0,-34.0,225.0,0.0,EC 305
2020-02-26 00:04:10.326,mijnomgeving,357518080164395,1582675450326,4.0,41413.0,3.98,-2.0,357518080164395.0,32.0,1582675448.0,1116.0,9.98,51.898303,4.4233136,9.0,20.0,19.0,0.0,EC 241
2020-02-26 00:04:19.338,mijnomgeving,357518080169006,1582675459338,2.0,199812.0,3.74,1.0,357518080169006.0,32.0,1582675466.0,888.0,8.75,,,,,,,EC 213
2020-02-26 00:04:21.279,mijnomgeving,357518080495120,1582675461279,13.0,21629.0,4.16,0.0,357518080495120.0,32.0,1582675455.0,1528.0,9.36,52.333763,5.3128319,6.0,-32.0,0.0,0.0,EC 303
2020-02-26 00:04:25.287,mijnomgeving,357518080495021,1582675465287,1.0,3618.0,4.06,2.0,357518080495021.0,32.0,1582675461.0,0.0,6.8100000000000005,53.1564529,7.0214045,7.0,30.0,223.0,3.0,EC 325
2020-02-26 00:04:45.469,mijnomgeving,357518080166754,1582675485469,36.0,19904478.0,4.15,1.0,357518080166754.0,16.0,1582675493.0,1455.0,9.63,52.3537954,4.9248605,11.0,-11.0,211.0,0.0,EC 204
2020-02-26 00:04:48.469,mijnomgeving,357518080495047,1582675488469,1.0,76518.0,4.17,1.0,357518080495047.0,32.0,1582675488.0,150.0,7.6,52.226139,5.1746164,9.0,3.0,232.0,0.0,EC 322
2020-02-26 00:05:12.373,mijnomgeving,357518080494818,1582675512373,1.0,53117.0,4.15,2.0,357518080494818.0,32.0,1582675511.0,1177.0,9.54,52.8098889,5.7451126,5.0,-5.0,43.0,0.0,EC 309
2020-02-26 00:05:36.432,mijnomgeving,357518080494909,1582675536432,1.0,277227.0,4.17,-1.0,357518080494909.0,32.0,1582675544.0,142.0,7.78,52.2259937,5.1751759,5.0,52.0,234.0,0.0,EC 329
2020-02-26 00:05:46.664,mijnomgeving,357518080330764,1582675546664,63.0,46874.0,3.94,20.0,357518080330764.0,32.0,1582675539.0,2.0,19.15,51.8216541,4.6109397,4.0,38.0,0.0,0.0,EC 244
2020-02-26 00:06:42.472,mijnomgeving,357518080495104,1582675602472,1.0,16218.0,4.1,2.0,357518080495104.0,32.0,1582675598.0,632.0,9.89,52.3375239,5.5374814,4.0,-15.0,2.0,0.0,EC 312
2020-02-26 00:06:58.424,mijnomgeving,357518080167000,1582675618424,4.0,31514.0,4.13,0.0,357518080167000.0,32.0,1582675616.0,634.0,9.45,52.1741491,5.035974,7.0,-5.0,246.0,0.0,EC 228
2020-02-26 00:08:15.544,mijnomgeving,357518080494982,1582675695544,1.0,43218.0,4.17,2.0,357518080494982.0,32.0,1582675694.0,149.0,7.51,52.2261941,5.1745573,6.0,21.0,227.0,0.0,EC 326
2020-02-26 00:08:19.431,mijnomgeving,357518080497662,1582675699431,25.0,33352.0,4.21,2.0,357518080497662.0,32.0,1582675695.0,166.0,7.95,52.226161,5.1746303,5.0,13.0,19.0,0.0,EC 328
2020-02-26 00:08:38.434,mijnomgeving,357518080171390,1582675718434,21.0,20535356.0,4.13,0.0,357518080171390.0,64.0,1582675738.0,1300.0,9.27,52.0319005,5.3036415,6.0,-1.0,201.0,0.0,EC 202
2020-02-26 00:08:41.519,mijnomgeving,357518080497423,1582675721519,0.0,43.0,4.189999999999999,2.0,357518080497423.0,32.0,1582675718.0,1496.0,9.27,52.5229816,5.5902926,5.0,-2.0,219.0,0.0,EC 318
2020-02-26 00:09:06.644,mijnomgeving,357518080495153,1582675746644,0.0,58517.0,4.189999999999999,2.0,357518080495153.0,32.0,1582675745.0,2079.0,9.36,52.5790513,5.7567843,5.0,-33.0,200.0,0.0,EC 313
2020-02-26 00:09:17.575,mijnomgeving,357518080495146,1582675757575,1.0,27918.0,4.18,0.0,357518080495146.0,32.0,1582675754.0,1479.0,9.36,52.3869717,5.3122752,10.0,-1.0,221.0,0.0,EC 317
2020-02-26 00:10:10.125,mijnomgeving,357518080170889,1582675810125,2.0,120612.0,4.189999999999999,-3.0,357518080170889.0,32.0,1582675810.0,1020.0,9.36,52.0146167,4.2955136,8.0,-2.0,0.0,0.0,EC 236
2020-02-26 00:10:13.080,mijnomgeving,357518080200454,1582675813080,8.0,22347967.0,3.89,-2.0,357518080200454.0,16.0,1582675820.0,7517.0,9.63,52.3312852,5.0619334,4.0,-55.0,0.0,0.0,EC Prototype 002
2020-02-26 00:11:02.808,mijnomgeving,357518080495682,1582675862808,0.0,18019.0,4.18,2.0,357518080495682.0,32.0,1582675848.0,1485.0,8.92,52.54949,5.5882614,10.0,-13.0,28.0,0.0,EC 316
2020-02-26 00:11:11.797,mijnomgeving,357518080495534,1582675871797,13.0,1830.0,4.17,2.0,357518080495534.0,32.0,1582675866.0,1521.0,8.83,52.5326906,5.5930594,12.0,-6.0,54.0,0.0,EC 307
2020-02-26 00:11:13.770,mijnomgeving,357518080497696,1582675873770,0.0,43217.0,4.18,1.0,357518080497696.0,32.0,1582675872.0,862.0,9.72,52.5172803,5.5094172,6.0,-15.0,226.0,0.0,EC 319
2020-02-26 00:11:50.843,mijnomgeving,357518080494834,1582675910843,1.0,61218.0,4.1,0.0,357518080494834.0,32.0,1582675909.0,1161.0,9.63,52.4257413,5.4207768,8.0,9.0,0.0,0.0,EC 314
2020-02-26 00:12:40.360,mijnomgeving,357518080203151,1582675960360,7.0,20499338.0,4.13,2.0,357518080203151.0,16.0,1582675970.0,21.0,9.27,52.4208798,4.8601493,4.0,-9.0,6.0,0.0,EC Prototype 001
2020-02-26 00:12:55.706,mijnomgeving,357518080168917,1582675975706,4.0,20527266.0,4.04,0.0,357518080168917.0,16.0,1582675971.0,112.0,6.37,52.3400245,4.9263051,5.0,155.0,0.0,0.0,EC 209
2020-02-26 00:12:57.893,mijnomgeving,357518080495526,1582675977893,1.0,9918.0,4.16,-1.0,357518080495526.0,32.0,1582675975.0,151.0,7.16,52.2261363,5.1746995,6.0,8.0,222.0,0.0,EC 327
2020-02-26 00:12:58.894,mijnomgeving,357518080495088,1582675978894,13.0,7241.0,4.24,1.0,357518080495088.0,32.0,1582675976.0,141.0,7.25,52.2261235,5.1747441,5.0,-4.0,15.0,0.0,EC 321
2020-02-26 00:13:02.863,mijnomgeving,357518080166580,1582675982863,22.0,11732.0,4.03,2.0,357518080166580.0,32.0,1582675964.0,687.0,9.1,52.3603728,4.8155303,5.0,-2.0,35.0,0.0,EC 224
2020-02-26 00:13:10.852,mijnomgeving,357518080330582,1582675990852,4.0,30614.0,4.09,3.0,357518080330582.0,32.0,1582675989.0,934.0,10.07,52.3730406,4.9461895,4.0,34.0,0.0,0.0,EC 219
2020-02-26 00:13:35.438,mijnomgeving,357518080166663,1582676015438,4.0,98114.0,4.11,-1.0,357518080166663.0,32.0,1582676016.0,900.0,9.72,51.8983546,4.4231734,6.0,-15.0,254.0,0.0,EC 243
2020-02-26 00:13:54.003,mijnomgeving,357518080495112,1582676034003,1.0,90018.0,4.21,2.0,357518080495112.0,32.0,1582676034.0,1323.0,9.45,52.837106,5.7158846,4.0,-26.0,217.0,1.0,EC 306
2020-02-26 00:14:32.222,mijnomgeving,357518080165368,1582676072222,22.0,19487730.0,3.65,1.0,357518080165368.0,16.0,1582676019.0,1171.0,9.89,52.3396709,4.9109268,5.0,16.0,0.0,0.0,EC 208
2020-02-26 00:14:37.028,mijnomgeving,357518080494776,1582676077028,0.0,10819.0,4.17,0.0,357518080494776.0,32.0,1582676073.0,151.0,7.69,52.2261128,5.1747665,6.0,12.0,33.0,0.0,EC 330
2020-02-26 00:15:20.080,mijnomgeving,357518080497639,1582676120080,0.0,80119.0,4.18,3.0,357518080497639.0,32.0,1582676119.0,1469.0,9.1,52.6591709,5.6608493,10.0,-6.0,0.0,0.0,EC 308
2020-02-26 00:15:54.632,mijnomgeving,357518080332257,1582676154632,3.0,237612.0,4.08,-2.0,357518080332257.0,32.0,1582676153.0,644.0,9.72,51.8982533,4.4233869,6.0,10.0,233.0,0.0,EC 240
2020-02-26 00:16:14.162,mijnomgeving,357518080495609,1582676174162,3.0,44.0,3.69,3.0,357518080495609.0,32.0,1582676170.0,76.0,9.01,51.7485509,4.1019132,6.0,0.0,250.0,0.0,EC 310
2020-02-26 00:16:20.143,mijnomgeving,357518080495203,1582676180143,1.0,24318.0,4.17,1.0,357518080495203.0,32.0,1582676177.0,148.0,7.86,52.2261167,5.1746849,10.0,27.0,36.0,0.0,EC 324
2020-02-26 00:16:47.172,mijnomgeving,357518080494875,1582676207172,4.0,12622.0,4.189999999999999,3.0,357518080494875.0,32.0,1582676203.0,1442.0,9.27,52.6578773,5.6154772,4.0,53.0,38.0,1.0,EC 311
2020-02-26 00:16:55.542,mijnomgeving,357518080163405,1582676215542,7.0,171018.0,4.13,0.0,357518080163405.0,32.0,1582676220.0,1822.0,9.72,52.3731914,4.9157885,5.0,45.0,250.0,0.0,EC 226
2020-02-26 00:16:57.746,mijnomgeving,357518080165475,1582676217746,5.0,12031249.0,4.07,1.0,357518080165475.0,1.0,1582676233.0,1901.0,9.27,52.3726973,4.9239282,4.0,152.0,0.0,0.0,EC 201
2020-02-26 00:17:37.667,mijnomgeving,357518080494859,1582676257667,0.0,40517.0,4.16,0.0,357518080494859.0,32.0,1582676255.0,1524.0,8.92,52.5409767,5.5886442,5.0,4.0,50.0,0.0,EC 302
2020-02-26 00:17:42.637,mijnomgeving,357518080495187,1582676262637,1.0,86418.0,4.2,3.0,357518080495187.0,32.0,1582676262.0,576.0,8.92,52.6353478,5.8232811,4.0,-16.0,219.0,0.0,EC 304
2020-02-26 00:18:05.992,mijnomgeving,357518080163249,1582676285992,2.0,7212.0,4.11,1.0,357518080163249.0,32.0,1582676278.0,490.0,8.83,,,,,,,EC 212
2020-02-26 00:18:21.697,mijnomgeving,357518080494826,1582676301697,1.0,95427.0,4.18,2.0,357518080494826.0,32.0,1582676302.0,144.0,7.42,52.2260889,5.1747235,7.0,33.0,0.0,0.0,EC 323
2020-02-26 00:18:42.752,mijnomgeving,357518080495161,1582676322752,2.0,5286621.0,4.18,1.0,357518080495161.0,32.0,1582676329.0,741.0,9.1,52.4996808,5.4528049,7.0,-18.0,244.0,0.0,EC 315
2020-02-26 00:18:53.737,mijnomgeving,357518080494768,1582676333737,1.0,27019.0,4.189999999999999,2.0,357518080494768.0,32.0,1582676329.0,1867.0,9.54,52.416646,5.2267106,6.0,-6.0,218.0,1.0,EC 305
2020-02-26 00:19:00.213,mijnomgeving,357518080166754,1582676340213,2.0,19905344.0,4.15,1.0,357518080166754.0,16.0,1582676359.0,1453.0,9.63,52.3537565,4.92495,11.0,-5.0,225.0,0.0,EC 204
2020-02-26 00:19:02.723,mijnomgeving,357518080495070,1582676342723,2.0,141320.0,4.16,2.0,357518080495070.0,32.0,1582676345.0,153.0,7.51,52.2260705,5.175038,4.0,43.0,242.0,0.0,EC 320
2020-02-26 00:19:09.735,mijnomgeving,357518080495120,1582676349735,0.0,22518.0,4.16,0.0,357518080495120.0,32.0,1582676344.0,1527.0,9.36,52.3337428,5.3125677,6.0,-18.0,0.0,0.0,EC 303
2020-02-26 00:19:13.722,mijnomgeving,357518080164395,1582676353722,3.0,42312.0,3.98,-2.0,357518080164395.0,32.0,1582676347.0,1109.0,9.98,51.8981622,4.4231755,6.0,18.0,0.0,0.0,EC 241
2020-02-26 00:19:19.480,mijnomgeving,357518080169006,1582676359480,2.0,200712.0,3.73,0.0,357518080169006.0,32.0,1582676366.0,892.0,8.75,,,,,,,EC 213
2020-02-26 00:19:24.730,mijnomgeving,357518080495021,1582676364730,1.0,4518.0,4.06,3.0,357518080495021.0,32.0,1582676361.0,2.0,6.72,53.1563385,7.02144,6.0,37.0,10.0,0.0,EC 325
2020-02-26 00:19:47.820,mijnomgeving,357518080495047,1582676387820,0.0,77418.0,4.17,1.0,357518080495047.0,32.0,1582676388.0,148.0,7.6,52.2261645,5.174699,9.0,21.0,250.0,0.0,EC 322
2020-02-26 00:20:11.825,mijnomgeving,357518080494818,1582676411825,1.0,54017.0,4.15,2.0,357518080494818.0,32.0,1582676411.0,1181.0,9.54,52.8098353,5.7450657,5.0,-9.0,47.0,0.0,EC 309
2020-02-26 00:20:31.900,mijnomgeving,357518080494909,1582676431900,6.0,278123.0,4.17,-1.0,357518080494909.0,32.0,1582676440.0,143.0,7.69,52.226527,5.1736647,5.0,-38.0,222.0,4.0,EC 329
2020-02-26 00:20:45.720,mijnomgeving,357518080330764,1582676445720,61.0,47772.0,3.94,20.0,357518080330764.0,32.0,1582676437.0,1.0,19.15,51.8207246,4.6108174,5.0,-8.0,19.0,1.0,EC 244
2020-02-26 00:21:40.943,mijnomgeving,357518080495104,1582676500943,1.0,17118.0,4.1,2.0,357518080495104.0,32.0,1582676498.0,635.0,9.8,52.3380137,5.5374583,4.0,23.0,0.0,1.0,EC 312
2020-02-26 00:21:58.559,mijnomgeving,357518080167000,1582676518559,4.0,32415.0,4.13,0.0,357518080167000.0,32.0,1582676517.0,631.0,9.45,52.1738688,5.0360138,6.0,-22.0,0.0,0.0,EC 228
2020-02-26 00:22:44.056,mijnomgeving,357518080497662,1582676564056,1.0,34219.0,4.21,2.0,357518080497662.0,32.0,1582676562.0,165.0,7.86,52.2261501,5.1745208,5.0,11.0,0.0,0.0,EC 328
2020-02-26 00:23:17.769,mijnomgeving,357518080494982,1582676597769,1.0,44118.0,4.17,2.0,357518080494982.0,32.0,1582676594.0,149.0,7.42,52.2260547,5.1749443,6.0,52.0,231.0,0.0,EC 326
2020-02-26 00:23:17.781,mijnomgeving,357518080497423,1582676597781,0.0,918.0,4.18,0.0,357518080497423.0,32.0,1582676593.0,1497.0,9.27,52.5229584,5.5903603,5.0,-8.0,221.0,0.0,EC 318
2020-02-26 00:23:19.366,mijnomgeving,357518080171390,1582676599366,2.0,20536237.0,4.13,0.0,357518080171390.0,64.0,1582676619.0,1319.0,9.19,52.0319167,5.3034547,6.0,-9.0,0.0,0.0,EC 202
2020-02-26 00:24:07.163,mijnomgeving,357518080495153,1582676647163,1.0,59418.0,4.189999999999999,2.0,357518080495153.0,32.0,1582676646.0,2080.0,9.36,52.5789824,5.7568857,6.0,-15.0,242.0,0.0,EC 313
2020-02-26 00:24:16.108,mijnomgeving,357518080495146,1582676656108,0.0,28818.0,4.18,1.0,357518080495146.0,32.0,1582676654.0,1477.0,9.36,52.3869868,5.3122232,10.0,-7.0,3.0,0.0,EC 317
2020-02-26 00:25:10.029,mijnomgeving,357518080170889,1582676710029,2.0,121512.0,4.189999999999999,-3.0,357518080170889.0,32.0,1582676710.0,954.0,9.36,52.0145396,4.2955347,7.0,-7.0,0.0,0.0,EC 236
2020-02-26 00:25:14.495,mijnomgeving,357518080200454,1582676714495,11.0,22348870.0,3.88,-1.0,357518080200454.0,16.0,1582676723.0,7614.0,9.63,52.3312407,5.0622163,4.0,-19.0,0.0,0.0,EC Prototype 002
2020-02-26 00:25:55.257,mijnomgeving,357518080495682,1582676755257,0.0,18919.0,4.18,2.0,357518080495682.0,32.0,1582676748.0,1506.0,8.92,52.5494767,5.5882304,9.0,-12.0,44.0,0.0,EC 316
2020-02-26 00:25:58.206,mijnomgeving,357518080495534,1582676758206,1.0,2718.0,4.17,2.0,357518080495534.0,32.0,1582676754.0,1517.0,8.83,52.5326689,5.5930447,11.0,-8.0,21.0,0.0,EC 307
2020-02-26 00:26:13.227,mijnomgeving,357518080497696,1582676773227,1.0,44117.0,4.18,2.0,357518080497696.0,32.0,1582676772.0,863.0,9.72,52.5173375,5.509182,5.0,-37.0,0.0,0.0,EC 319
2020-02-26 00:26:50.321,mijnomgeving,357518080494834,1582676810321,1.0,62118.0,4.1,-1.0,357518080494834.0,32.0,1582676810.0,1164.0,9.63,52.4257539,5.4208138,8.0,-1.0,241.0,0.0,EC 314
2020-02-26 00:27:43.389,mijnomgeving,357518080168917,1582676863389,2.0,20528164.0,4.05,0.0,357518080168917.0,16.0,1582676869.0,110.0,6.19,52.3404265,4.926439,4.0,133.0,0.0,0.0,EC 209
2020-02-26 00:27:46.592,mijnomgeving,357518080166580,1582676866592,11.0,12621.0,4.04,1.0,357518080166580.0,32.0,1582676853.0,683.0,9.1,52.3599513,4.815581,5.0,-20.0,6.0,0.0,EC 224
2020-02-26 00:27:58.378,mijnomgeving,357518080495526,1582676878378,1.0,10818.0,4.15,0.0,357518080495526.0,32.0,1582676875.0,150.0,6.98,52.2261171,5.1746378,6.0,4.0,0.0,0.0,EC 327
2020-02-26 00:27:58.429,mijnomgeving,357518080495088,1582676878429,23.0,8140.0,4.23,1.0,357518080495088.0,32.0,1582676875.0,142.0,7.16,52.2261483,5.1746799,8.0,14.0,205.0,0.0,EC 321
2020-02-26 00:27:59.886,mijnomgeving,357518080203151,1582676879886,17.0,20500248.0,4.13,2.0,357518080203151.0,16.0,1582676880.0,21.0,9.27,52.4208478,4.8597512,4.0,15.0,35.0,0.0,EC Prototype 001
2020-02-26 00:28:24.633,mijnomgeving,357518080165368,1582676904633,25.0,19488633.0,3.65,1.0,357518080165368.0,16.0,1582676922.0,1170.0,9.8,52.3398797,4.9108203,4.0,-14.0,0.0,0.0,EC 208
2020-02-26 00:28:37.802,mijnomgeving,357518080166663,1582676917802,3.0,99013.0,4.1,-1.0,357518080166663.0,32.0,1582676915.0,928.0,9.72,51.8983134,4.423354,5.0,-9.0,228.0,1.0,EC 243
2020-02-26 00:28:37.818,mijnomgeving,357518080330582,1582676917818,31.0,31541.0,4.09,3.0,357518080330582.0,32.0,1582676916.0,927.0,9.98,52.373569,4.9456326,5.0,-58.0,3.0,0.0,EC 219
2020-02-26 00:29:10.474,mijnomgeving,357518080495112,1582676950474,18.0,90935.0,4.21,3.0,357518080495112.0,32.0,1582676951.0,1323.0,9.45,52.8374654,5.7139231,8.0,-11.0,220.0,0.0,EC 306
2020-02-26 00:29:38.487,mijnomgeving,357518080494776,1582676978487,3.0,11721.0,4.17,0.0,357518080494776.0,32.0,1582676975.0,149.0,7.6,52.2262807,5.1751127,5.0,11.0,227.0,0.0,EC 330
2020-02-26 00:30:19.559,mijnomgeving,357518080497639,1582677019559,0.0,81019.0,4.18,3.0,357518080497639.0,32.0,1582677019.0,1475.0,9.1,52.6591514,5.6609224000000005,9.0,-3.0,244.0,0.0,EC 308
2020-02-26 00:30:48.237,mijnomgeving,357518080332257,1582677048237,2.0,238511.0,4.08,-2.0,357518080332257.0,32.0,1582677052.0,660.0,9.72,51.8980998,4.4233537,5.0,-2.0,0.0,0.0,EC 240
2020-02-26 00:30:49.540,mijnomgeving,357518080495609,1582677049540,0.0,917.0,3.64,2.0,357518080495609.0,32.0,1582677043.0,79.0,8.92,51.7483899,4.1021454,5.0,9.0,0.0,0.0,EC 310
2020-02-26 00:31:19.624,mijnomgeving,357518080495203,1582677079624,1.0,25218.0,4.17,0.0,357518080495203.0,32.0,1582677077.0,147.0,7.69,52.2261056,5.1746951,8.0,24.0,225.0,0.0,EC 324
2020-02-26 00:31:53.293,mijnomgeving,357518080163405,1582677113293,4.0,171915.0,4.13,0.0,357518080163405.0,32.0,1582677117.0,1823.0,9.72,52.3723592,4.916959,4.0,-18.0,0.0,0.0,EC 226
2020-02-26 00:31:56.581,mijnomgeving,357518080165475,1582677116581,5.0,12032148.0,4.07,1.0,357518080165475.0,1.0,1582677132.0,1903.0,9.27,52.3734223,4.9251097999999995,4.0,330.0,4.0,0.0,EC 201
2020-02-26 00:32:07.633,mijnomgeving,357518080494875,1582677127633,26.0,13543.0,4.2,3.0,357518080494875.0,32.0,1582677124.0,1443.0,9.27,52.6575184,5.614722,5.0,89.0,23.0,1.0,EC 311
2020-02-26 00:32:36.668,mijnomgeving,357518080494859,1582677156668,0.0,41418.0,4.16,0.0,357518080494859.0,32.0,1582677155.0,1528.0,8.83,52.5412222,5.5887644,5.0,41.0,59.0,0.0,EC 302
2020-02-26 00:33:00.946,mijnomgeving,357518080163249,1582677180946,2.0,8112.0,4.11,1.0,357518080163249.0,32.0,1582677178.0,478.0,8.83,,,,,,,EC 212
2020-02-26 00:33:11.824,mijnomgeving,357518080494826,1582677191824,1.0,96318.0,4.18,2.0,357518080494826.0,32.0,1582677193.0,144.0,7.34,52.226158,5.1745487,7.0,-5.0,0.0,0.0,EC 323
2020-02-26 00:33:29.727,mijnomgeving,357518080495187,1582677209727,24.0,87367.0,4.2,3.0,357518080495187.0,32.0,1582677210.0,565.0,9.01,52.6353201,5.8235693,6.0,10.0,53.0,0.0,EC 304
2020-02-26 00:33:42.742,mijnomgeving,357518080495161,1582677222742,2.0,5287521.0,4.18,1.0,357518080495161.0,32.0,1582677230.0,740.0,9.1,52.4996251,5.4529111,7.0,20.0,13.0,0.0,EC 315
2020-02-26 00:33:53.738,mijnomgeving,357518080494768,1582677233738,1.0,27919.0,4.18,2.0,357518080494768.0,32.0,1582677229.0,1871.0,9.54,52.4165789,5.2264945,6.0,-71.0,250.0,0.0,EC 305
2020-02-26 00:34:01.296,mijnomgeving,357518080166754,1582677241296,3.0,19906245.0,4.15,1.0,357518080166754.0,16.0,1582677260.0,1456.0,9.63,52.3539009,4.9247875,8.0,-7.0,228.0,0.0,EC 204
2020-02-26 00:34:05.781,mijnomgeving,357518080495120,1582677245781,1.0,23418.0,4.16,0.0,357518080495120.0,32.0,1582677244.0,1524.0,9.36,52.3336591,5.3126262,5.0,-2.0,227.0,0.0,EC 303
2020-02-26 00:34:13.399,mijnomgeving,357518080164395,1582677253399,3.0,43212.0,3.98,-1.0,357518080164395.0,32.0,1582677247.0,1106.0,9.98,51.8982087,4.4231746,5.0,25.0,0.0,0.0,EC 241
2020-02-26 00:34:18.753,mijnomgeving,357518080495070,1582677258753,18.0,142236.0,4.17,2.0,357518080495070.0,32.0,1582677261.0,153.0,7.42,52.2261793,5.1744921999999995,5.0,24.0,225.0,0.0,EC 320
2020-02-26 00:34:19.930,mijnomgeving,357518080169006,1582677259930,2.0,201612.0,3.74,0.0,357518080169006.0,32.0,1582677266.0,883.0,8.66,,,,,,,EC 213
2020-02-26 00:34:23.746,mijnomgeving,357518080495021,1582677263746,1.0,5418.0,4.06,2.0,357518080495021.0,32.0,1582677261.0,1.0,6.63,53.1562478,7.021569,5.0,53.0,0.0,0.0,EC 325
2020-02-26 00:34:47.924,mijnomgeving,357518080495047,1582677287924,1.0,78318.0,4.17,1.0,357518080495047.0,32.0,1582677288.0,149.0,7.42,52.2261437,5.1746697,8.0,18.0,33.0,0.0,EC 322
2020-02-26 00:35:11.874,mijnomgeving,357518080494818,1582677311874,1.0,54918.0,4.15,2.0,357518080494818.0,32.0,1582677311.0,1184.0,9.54,52.809741,5.7449015,4.0,-3.0,41.0,0.0,EC 309
2020-02-26 00:35:40.888,mijnomgeving,357518080494909,1582677340888,15.0,279032.0,4.17,-2.0,357518080494909.0,32.0,1582677349.0,142.0,7.51,52.226139,5.1747428,8.0,27.0,219.0,0.0,EC 329
2020-02-26 00:36:40.997,mijnomgeving,357518080495104,1582677400997,1.0,18018.0,4.1,2.0,357518080495104.0,32.0,1582677398.0,638.0,9.8,52.3375751,5.5375864,4.0,-65.0,13.0,0.0,EC 312
2020-02-26 00:36:42.141,mijnomgeving,357518080330764,1582677402141,255.0,48732.0,3.94,20.0,357518080330764.0,32.0,1582677396.0,2.0,19.24,2.55e-05,2.55e-05,0.0,0.0,0.0,0.0,EC 244
2020-02-26 00:36:58.114,mijnomgeving,357518080167000,1582677418114,3.0,33314.0,4.13,0.0,357518080167000.0,32.0,1582677415.0,633.0,9.45,52.1739305,5.0357825,6.0,-22.0,9.0,1.0,EC 228
2020-02-26 00:37:45.070,mijnomgeving,357518080497662,1582677465070,1.0,35119.0,4.21,2.0,357518080497662.0,32.0,1582677462.0,164.0,7.78,52.2262175,5.1744947,4.0,-3.0,0.0,0.0,EC 328
2020-02-26 00:38:14.070,mijnomgeving,357518080494982,1582677494070,1.0,45018.0,4.18,1.0,357518080494982.0,32.0,1582677494.0,151.0,7.34,52.2261582,5.1747023,4.0,15.0,0.0,0.0,EC 326
2020-02-26 00:38:16.116,mijnomgeving,357518080497423,1582677496116,1.0,1818.0,4.18,0.0,357518080497423.0,32.0,1582677493.0,1501.0,9.27,52.5230085,5.5901879,4.0,-17.0,219.0,0.0,EC 318
