datetime,app_id,dev_id,time,FixAge,TimeActive,batteryVoltage,boardTemperature,imei,lastResetCause,timestamp,waterEC,waterTemperature,Lat,Lon,SatInFix,altitude,course,speed,pH,name
2020-08-30 00:09:02.187,mijnomgeving,357518080495070,1598746142187,41.0,40555.0,3.62,22.0,357518080495070.0,32.0,1598746140.0,948.0,20.03,55.7158296,13.2234483,5.0,140.0,50.0,3.0,,EC 320
2020-08-30 00:09:02.256,mijnomgeving,357518080495070,1598746142256,41.0,40555.0,3.62,22.0,357518080495070.0,32.0,1598746140.0,948.0,20.03,55.7158296,13.2234483,5.0,140.0,50.0,3.0,,EC 320
2020-08-30 00:09:20.494,mijnomgeving,357518080495534,1598746160494,14.0,23431.0,4.189999999999999,14.0,357518080495534.0,32.0,1598746156.0,2374.0,16.94,52.5327308,5.5930651000000005,4.0,-3.0,216.0,0.0,,EC 307
2020-08-30 00:09:45.509,mijnomgeving,357518080494875,1598746185509,10.0,42327.0,4.2,16.0,357518080494875.0,32.0,1598746184.0,1737.0,18.18,52.6570487,5.6134682,4.0,102.0,40.0,2.0,,EC 311
2020-08-30 00:10:20.573,mijnomgeving,357518080494818,1598746220573,19.0,17136.0,4.18,14.0,357518080494818.0,32.0,1598746215.0,1555.0,18.0,52.809128,5.7453629,7.0,5.0,4.0,0.0,,EC 309
2020-08-30 00:11:05.652,mijnomgeving,357518080494859,1598746265652,24.0,28841.0,4.16,13.0,357518080494859.0,32.0,1598746263.0,2510.0,17.38,52.540988,5.5888235,7.0,-4.0,58.0,0.0,,EC 302
2020-08-30 00:11:42.520,mijnomgeving,357518080166663,1598746302520,21.0,267332.0,4.2,13.0,357518080166663.0,32.0,1598746309.0,26.0,20.38,51.8982765,4.4232831,6.0,0.0,0.0,0.0,,EC 243
2020-08-30 00:12:18.721,mijnomgeving,357518080170889,1598746338721,18.0,90990.0,4.16,12.0,357518080170889.0,32.0,1598746340.0,0.0,0.0,52.0146149,4.2954793,5.0,-32.0,0.0,0.0,,EC 236
2020-08-30 00:12:19.739,mijnomgeving,357518080494768,1598746339739,15.0,58532.0,4.2,14.0,357518080494768.0,32.0,1598746338.0,1856.0,19.15,52.4166682,5.2263699,5.0,13.0,221.0,0.0,,EC 305
2020-08-30 00:13:46.161,mijnomgeving,357518080332257,1598746426161,26.0,171936.0,4.08,13.0,357518080332257.0,32.0,1598746423.0,661.0,20.38,51.8981092,4.423372,7.0,-3.0,0.0,0.0,,EC 240
2020-08-30 00:14:21.880,mijnomgeving,357518080495112,1598746461880,12.0,36029.0,4.21,14.0,357518080495112.0,32.0,1598746457.0,1516.0,17.74,52.8375484,5.71377,4.0,-27.0,217.0,0.0,,EC 306
2020-08-30 00:14:26.092,mijnomgeving,357518080163405,1598746466092,2.0,209712.0,4.11,12.0,357518080163405.0,32.0,1598746474.0,84.0,20.73,52.3730415,4.9159842,7.0,-10.0,244.0,3.0,,EC 226
2020-08-30 00:15:30.452,mijnomgeving,357518080495088,1598746530452,255.0,24332.0,4.0,23.0,357518080495088.0,32.0,1598746684.0,1.0,23.29,2.55e-05,2.55e-05,0.0,0.0,0.0,0.0,8.448,EC 321
2020-08-30 00:15:35.927,mijnomgeving,357518080495187,1598746535927,17.0,105334.0,4.22,14.0,357518080495187.0,32.0,1598746483.0,575.0,17.38,52.6352868,5.8234408,7.0,2.0,36.0,0.0,,EC 304
2020-08-30 00:15:35.963,mijnomgeving,357518080495153,1598746535963,1.0,53118.0,4.189999999999999,14.0,357518080495153.0,32.0,1598746522.0,2366.0,17.56,52.5790779,5.7565991,5.0,-6.0,54.0,0.0,,EC 313
2020-08-30 00:15:42.953,mijnomgeving,357518080495021,1598746542953,6.0,41424.0,4.07,20.0,357518080495021.0,32.0,1598746538.0,2.0,20.73,53.1564993,7.0208637,6.0,44.0,238.0,2.0,,EC 325
2020-08-30 00:16:22.323,mijnomgeving,357518080166580,1598746582323,17.0,107127.0,4.16,13.0,357518080166580.0,32.0,1598746580.0,823.0,19.77,52.3604174,4.8155206,5.0,25.0,55.0,0.0,,EC 224
2020-08-30 00:16:38.689,mijnomgeving,357518080328131,1598746598689,31.0,90041.0,4.11,13.0,357518080328131.0,32.0,1598746596.0,4493.0,18.8,52.3917137,4.935981,6.0,46.0,214.0,0.0,,EC 230
2020-08-30 00:17:20.326,mijnomgeving,357518080495104,1598746640326,17.0,34235.0,4.189999999999999,12.0,357518080495104.0,32.0,1598746636.0,509.0,16.5,52.3373615,5.5375024,7.0,-14.0,0.0,0.0,,EC 312
2020-08-30 00:17:23.394,mijnomgeving,357518080164395,1598746643394,3.0,9013.0,4.189999999999999,13.0,357518080164395.0,32.0,1598746635.0,112.0,20.56,51.8984041,4.4228742,4.0,-19.0,0.0,0.0,,EC 241
2020-08-30 00:17:24.746,mijnomgeving,357518080332265,1598746644746,7.0,11717.0,4.14,12.0,357518080332265.0,32.0,1598746642.0,149.0,19.24,52.3922134,4.9373214999999995,5.0,13.0,0.0,0.0,,EC 221
2020-08-30 00:17:30.364,mijnomgeving,357518080167000,1598746650364,11.0,166521.0,4.12,12.0,357518080167000.0,32.0,1598746656.0,776.0,19.32,52.173871,5.0358542,4.0,0.0,46.0,0.0,,EC 228
2020-08-30 00:18:36.110,mijnomgeving,357518080495161,1598746716110,32.0,138643.0,4.21,14.0,357518080495161.0,32.0,1598746718.0,618.0,17.03,52.4998273,5.4526527,5.0,-5.0,58.0,0.0,,EC 315
2020-08-30 00:18:43.198,mijnomgeving,357518080330764,1598746723198,255.0,72131.0,3.8200000000000003,21.0,357518080330764.0,32.0,1598746718.0,1888.0,20.03,2.55e-05,2.55e-05,0.0,0.0,0.0,0.0,,EC 244
2020-08-30 00:19:07.382,mijnomgeving,357518080497662,1598746747382,1.0,101718.0,4.26,12.0,357518080497662.0,32.0,1598746749.0,465.0,16.77,59.764435399999996,17.5732276,7.0,-8.0,10.0,0.0,,EC 328
2020-08-30 00:19:45.160,mijnomgeving,357518080495195,1598746785160,1.0,27017.0,4.22,11.0,357518080495195.0,32.0,1598746768.0,1775.0,17.74,52.3010173,5.3606028,6.0,8.0,249.0,0.0,,EC 301
2020-08-30 00:19:50.412,mijnomgeving,357518080497696,1598746790412,1.0,13518.0,4.18,13.0,357518080497696.0,32.0,1598746784.0,628.0,17.38,52.5172679,5.5094203,5.0,-23.0,239.0,0.0,,EC 319
2020-08-30 00:20:14.410,mijnomgeving,357518080494834,1598746814410,13.0,57630.0,4.16,11.0,357518080494834.0,32.0,1598746780.0,1703.0,17.83,52.4257465,5.4207405,4.0,9.0,8.0,0.0,,EC 314
2020-08-30 00:20:37.451,mijnomgeving,357518080497423,1598746837451,1.0,38718.0,4.189999999999999,13.0,357518080497423.0,32.0,1598746835.0,2519.0,17.56,52.5232153,5.5902069999999995,6.0,32.0,0.0,0.0,,EC 318
2020-08-30 00:20:55.012,mijnomgeving,357518080495120,1598746855012,1.0,6318.0,4.189999999999999,11.0,357518080495120.0,32.0,1598746846.0,1285.0,16.94,52.3337525,5.3126745,6.0,-10.0,11.0,0.0,,EC 303
2020-08-30 00:20:55.879,mijnomgeving,357518080494826,1598746855879,1.0,17118.0,4.2,12.0,357518080494826.0,32.0,1598746854.0,207.0,16.33,60.024632,17.8152365,7.0,34.0,23.0,0.0,,EC 323
2020-08-30 00:22:00.589,mijnomgeving,357518080494776,1598746920589,0.0,9017.0,4.16,10.0,357518080494776.0,32.0,1598746917.0,581.0,14.83,52.3881273,5.5646246,6.0,-25.0,7.0,0.0,,EC 330
2020-08-30 00:22:51.970,mijnomgeving,357518080163249,1598746971970,1.0,95411.0,4.18,11.0,357518080163249.0,32.0,1598746973.0,710.0,17.03,,,,,,,,EC 212
2020-08-30 00:23:45.501,mijnomgeving,357518080497639,1598747025501,0.0,42.0,4.16,16.0,357518080497639.0,32.0,1598747020.0,1801.0,17.74,52.6592077,5.6608445,7.0,-4.0,0.0,0.0,,EC 308
2020-08-30 00:24:06.781,mijnomgeving,357518080495534,1598747046781,2.0,24320.0,4.189999999999999,14.0,357518080495534.0,32.0,1598747044.0,2383.0,16.86,52.5327626,5.5931787,4.0,-4.0,43.0,0.0,,EC 307
2020-08-30 00:24:50.819,mijnomgeving,357518080494875,1598747090819,15.0,43232.0,4.2,16.0,357518080494875.0,32.0,1598747089.0,1741.0,18.18,52.6578664,5.614752,5.0,-7.0,37.0,0.0,,EC 311
2020-08-30 00:24:57.918,mijnomgeving,357518080495070,1598747097918,98.0,41512.0,3.61,22.0,357518080495070.0,32.0,1598747097.0,949.0,19.94,55.7155818,13.2225256,4.0,189.0,42.0,0.0,,EC 320
2020-08-30 00:24:57.969,mijnomgeving,357518080495070,1598747097969,98.0,41512.0,3.61,22.0,357518080495070.0,32.0,1598747097.0,949.0,19.94,55.7155818,13.2225256,4.0,189.0,42.0,0.0,,EC 320
2020-08-30 00:25:00.832,mijnomgeving,357518080494818,1598747100832,1.0,18018.0,4.189999999999999,14.0,357518080494818.0,32.0,1598747097.0,1550.0,18.0,52.8092006,5.7453736,6.0,15.0,17.0,0.0,,EC 309
2020-08-30 00:25:41.895,mijnomgeving,357518080494859,1598747141895,1.0,29718.0,4.15,13.0,357518080494859.0,32.0,1598747140.0,2512.0,17.38,52.5409848,5.5888196,7.0,-1.0,1.0,0.0,,EC 302
2020-08-30 00:26:48.189,mijnomgeving,357518080166663,1598747208189,2.0,268213.0,4.2,14.0,357518080166663.0,32.0,1598747190.0,27.0,20.38,51.8984271,4.4231999,5.0,1.0,251.0,0.0,,EC 243
2020-08-30 00:27:05.101,mijnomgeving,357518080170889,1598747225101,5.0,91876.0,4.16,13.0,357518080170889.0,32.0,1598747226.0,0.0,0.0,52.0146105,4.2956533,5.0,14.0,4.0,0.0,,EC 236
2020-08-30 00:27:18.953,mijnomgeving,357518080494768,1598747238953,5.0,59422.0,4.2,14.0,357518080494768.0,32.0,1598747228.0,1820.0,19.15,52.4162942,5.2265168,5.0,78.0,28.0,2.0,,EC 305
2020-08-30 00:28:14.967,mijnomgeving,357518080332257,1598747294967,1.0,172811.0,4.08,12.0,357518080332257.0,32.0,1598747298.0,665.0,20.38,51.8982584,4.4231736999999995,5.0,-1.0,0.0,0.0,,EC 240
2020-08-30 00:29:08.185,mijnomgeving,357518080495112,1598747348185,1.0,36918.0,4.2,15.0,357518080495112.0,32.0,1598747346.0,1516.0,17.74,52.8374174,5.7141427,4.0,-15.0,214.0,0.0,,EC 306
2020-08-30 00:29:22.222,mijnomgeving,357518080495088,1598747362222,255.0,25232.0,3.99,23.0,357518080495088.0,32.0,1598747584.0,1.0,23.29,2.55e-05,2.55e-05,0.0,0.0,0.0,0.0,8.603,EC 321
2020-08-30 00:29:24.097,mijnomgeving,357518080495187,1598747364097,1.0,106217.0,4.22,14.0,357518080495187.0,32.0,1598747366.0,576.0,17.38,52.6352749,5.8234744,6.0,-2.0,48.0,0.0,,EC 304
2020-08-30 00:29:27.193,mijnomgeving,357518080163405,1598747367193,3.0,210613.0,4.12,12.0,357518080163405.0,32.0,1598747375.0,82.0,20.73,52.3732076,4.9150089999999995,5.0,23.0,235.0,0.0,,EC 226
2020-08-30 00:30:23.020,mijnomgeving,357518080495153,1598747423020,1.0,54018.0,4.189999999999999,13.0,357518080495153.0,32.0,1598747422.0,2338.0,17.56,52.5788348,5.7569026999999995,5.0,0.0,9.0,1.0,,EC 313
2020-08-30 00:30:48.044,mijnomgeving,357518080495021,1598747448044,5.0,42332.0,4.07,21.0,357518080495021.0,32.0,1598747446.0,1.0,20.65,53.1564828,7.0211124,6.0,-15.0,9.0,2.0,,EC 325
2020-08-30 00:31:07.766,mijnomgeving,357518080166580,1598747467766,3.0,108013.0,4.16,14.0,357518080166580.0,32.0,1598747466.0,823.0,19.77,52.3604549,4.8156509,5.0,43.0,0.0,0.0,,EC 224
2020-08-30 00:31:13.708,mijnomgeving,357518080328131,1598747473708,9.0,90919.0,4.11,13.0,357518080328131.0,32.0,1598747474.0,4500.0,18.8,52.3917881,4.9360417,5.0,31.0,239.0,0.0,,EC 230
2020-08-30 00:32:06.134,mijnomgeving,357518080495104,1598747526134,5.0,35123.0,4.189999999999999,12.0,357518080495104.0,32.0,1598747525.0,506.0,16.5,52.3368598,5.5379713,5.0,-43.0,4.0,0.0,,EC 312
2020-08-30 00:32:18.115,mijnomgeving,357518080164395,1598747538115,4.0,9914.0,4.189999999999999,13.0,357518080164395.0,32.0,1598747536.0,110.0,20.56,51.8982159,4.4237929,4.0,-11.0,0.0,0.0,,EC 241
2020-08-30 00:32:29.235,mijnomgeving,357518080167000,1598747549235,10.0,167420.0,4.12,12.0,357518080167000.0,32.0,1598747555.0,777.0,19.32,52.1738944,5.0358815,4.0,0.0,0.0,0.0,,EC 228
2020-08-30 00:32:46.826,mijnomgeving,357518080332265,1598747566826,29.0,12639.0,4.14,12.0,357518080332265.0,32.0,1598747564.0,149.0,19.24,52.3923521,4.9372474,6.0,25.0,251.0,0.0,,EC 221
2020-08-30 00:33:05.248,mijnomgeving,357518080495161,1598747585248,3.0,139514.0,4.21,13.0,357518080495161.0,32.0,1598747589.0,619.0,17.03,52.4995348,5.4529623,5.0,-17.0,250.0,3.0,,EC 315
2020-08-30 00:33:43.057,mijnomgeving,357518080330764,1598747623057,255.0,73030.0,3.8200000000000003,21.0,357518080330764.0,32.0,1598747618.0,1886.0,20.03,2.55e-05,2.55e-05,0.0,0.0,0.0,0.0,,EC 244
2020-08-30 00:34:17.705,mijnomgeving,357518080497662,1598747657705,12.0,102629.0,4.26,12.0,357518080497662.0,32.0,1598747660.0,466.0,16.77,59.764302,17.5733226,10.0,3.0,253.0,0.0,,EC 328
2020-08-30 00:34:39.434,mijnomgeving,357518080494834,1598747679434,0.0,58517.0,4.16,12.0,357518080494834.0,32.0,1598747667.0,1739.0,17.74,52.4259423,5.4207703,4.0,38.0,13.0,0.0,,EC 314
2020-08-30 00:34:48.121,mijnomgeving,357518080497696,1598747688121,1.0,14418.0,4.18,13.0,357518080497696.0,32.0,1598747684.0,624.0,17.38,52.5171907,5.5095442,5.0,0.0,250.0,0.0,,EC 319
2020-08-30 00:34:57.374,mijnomgeving,357518080495195,1598747697374,17.0,27935.0,4.22,11.0,357518080495195.0,32.0,1598747686.0,1778.0,17.65,52.3011545,5.3604696,7.0,-9.0,238.0,0.0,,EC 301
2020-08-30 00:35:36.503,mijnomgeving,357518080497423,1598747736503,1.0,39618.0,4.189999999999999,13.0,357518080497423.0,32.0,1598747735.0,2603.0,17.56,52.5232555,5.5904553,4.0,82.0,1.0,0.0,,EC 318
2020-08-30 00:35:48.519,mijnomgeving,357518080495120,1598747748519,0.0,7217.0,4.189999999999999,11.0,357518080495120.0,32.0,1598747745.0,1286.0,16.86,52.3337641,5.3126691,6.0,-9.0,225.0,0.0,,EC 303
2020-08-30 00:36:04.054,mijnomgeving,357518080494826,1598747764054,9.0,18026.0,4.2,12.0,357518080494826.0,32.0,1598747762.0,205.0,16.33,60.0221764,17.813602500000002,5.0,-102.0,24.0,2.0,,EC 323
2020-08-30 00:37:00.937,mijnomgeving,357518080168917,1598747820937,7.0,36599858.0,3.85,12.0,357518080168917.0,16.0,1598747783.0,1308.0,19.32,52.3406719,4.9256151,5.0,-3.0,0.0,0.0,,EC 209
2020-08-30 00:37:25.701,mijnomgeving,357518080494776,1598747845701,1.0,9917.0,4.16,11.0,357518080494776.0,32.0,1598747817.0,578.0,14.83,52.3883442,5.5645451,5.0,7.0,248.0,0.0,,EC 330
2020-08-30 00:37:51.080,mijnomgeving,357518080163249,1598747871080,1.0,96311.0,4.18,11.0,357518080163249.0,32.0,1598747873.0,710.0,16.94,,,,,,,,EC 212
2020-08-30 00:38:14.933,mijnomgeving,357518080494826,1598747894933,0.0,41.0,4.2,13.0,357518080494826.0,32.0,1598747893.0,200.0,16.33,60.0246126,17.8153048,8.0,39.0,24.0,0.0,,EC 323
2020-08-30 00:39:14.907,mijnomgeving,357518080495534,1598747954907,3.0,25220.0,4.189999999999999,14.0,357518080495534.0,32.0,1598747945.0,2379.0,16.86,52.5328959,5.5935967,4.0,-12.0,24.0,0.0,,EC 307
2020-08-30 00:39:26.824,mijnomgeving,357518080497639,1598747966824,0.0,42.0,4.16,16.0,357518080497639.0,32.0,1598747963.0,1858.0,17.65,52.659153,5.6608656,9.0,-11.0,0.0,0.0,,EC 308
2020-08-30 00:39:33.355,mijnomgeving,357518080495070,1598747973355,73.0,42387.0,3.62,22.0,357518080495070.0,32.0,1598747972.0,947.0,19.94,55.7165649,13.2245371,4.0,90.0,18.0,0.0,,EC 320
2020-08-30 00:39:33.396,mijnomgeving,357518080495070,1598747973396,73.0,42387.0,3.62,22.0,357518080495070.0,32.0,1598747972.0,947.0,19.94,55.7165649,13.2245371,4.0,90.0,18.0,0.0,,EC 320
2020-08-30 00:39:41.862,mijnomgeving,357518080494875,1598747981862,6.0,44123.0,4.2,16.0,357518080494875.0,32.0,1598747980.0,1739.0,18.18,52.6578411,5.61482,5.0,-36.0,0.0,0.0,,EC 311
2020-08-30 00:39:59.875,mijnomgeving,357518080494818,1598747999875,1.0,18918.0,4.18,14.0,357518080494818.0,32.0,1598747997.0,1537.0,18.0,52.8092806,5.745422,5.0,9.0,17.0,0.0,,EC 309
2020-08-30 00:40:41.909,mijnomgeving,357518080494859,1598748041909,1.0,30618.0,4.15,13.0,357518080494859.0,32.0,1598748040.0,2514.0,17.38,52.5409955,5.5887741,6.0,-4.0,34.0,0.0,,EC 302
2020-08-30 00:41:25.428,mijnomgeving,357518080166663,1598748085428,2.0,269113.0,4.2,13.0,357518080166663.0,32.0,1598748090.0,24.0,20.38,51.8982065,4.4233055,5.0,-2.0,1.0,0.0,,EC 243
2020-08-30 00:42:05.020,mijnomgeving,357518080170889,1598748125020,5.0,92776.0,4.17,13.0,357518080170889.0,32.0,1598748126.0,0.0,0.0,52.0146779,4.2955761,5.0,23.0,0.0,0.0,,EC 236
2020-08-30 00:43:10.911,mijnomgeving,357518080494768,1598748190911,9.0,60326.0,4.2,14.0,357518080494768.0,32.0,1598748132.0,1807.0,19.15,52.4166112,5.2263821,5.0,-15.0,231.0,2.0,,EC 305
2020-08-30 00:43:34.842,mijnomgeving,357518080332257,1598748214842,2.0,173729.0,4.07,12.0,357518080332257.0,32.0,1598748216.0,665.0,20.38,51.8981766,4.4232457,6.0,-1.0,0.0,0.0,,EC 240
2020-08-30 00:44:13.221,mijnomgeving,357518080495088,1598748253221,255.0,26123.0,3.99,23.0,357518080495088.0,32.0,1598748475.0,1.0,23.29,2.55e-05,2.55e-05,0.0,0.0,0.0,0.0,8.327,EC 321
2020-08-30 00:44:26.282,mijnomgeving,357518080495187,1598748266282,1.0,107117.0,4.22,15.0,357518080495187.0,32.0,1598748266.0,575.0,17.38,52.6352952,5.8234315,6.0,-3.0,240.0,0.0,,EC 304
2020-08-30 00:44:26.478,mijnomgeving,357518080163405,1598748266478,2.0,211512.0,4.12,12.0,357518080163405.0,32.0,1598748274.0,84.0,20.65,52.3727889,4.9159977,5.0,-2.0,211.0,0.0,,EC 226
2020-08-30 00:44:32.247,mijnomgeving,357518080495112,1598748272247,25.0,37842.0,4.21,15.0,357518080495112.0,32.0,1598748270.0,1515.0,17.74,52.8374485,5.7139499,6.0,-6.0,200.0,0.0,,EC 306
2020-08-30 00:45:07.589,mijnomgeving,357518080168917,1598748307589,7.0,36600338.0,3.85,11.0,357518080168917.0,16.0,1598748263.0,1315.0,19.32,52.3406775,4.9255964,6.0,-3.0,0.0,0.0,,EC 209
2020-08-30 00:45:28.078,mijnomgeving,357518080495153,1598748328078,6.0,54923.0,4.189999999999999,14.0,357518080495153.0,32.0,1598748327.0,2331.0,17.56,52.5790379,5.7568950999999995,5.0,27.0,17.0,1.0,,EC 313
2020-08-30 00:45:47.433,mijnomgeving,357518080495021,1598748347433,11.0,43229.0,4.07,20.0,357518080495021.0,32.0,1598748343.0,0.0,20.65,53.1556548,7.0211971,5.0,-170.0,49.0,0.0,,EC 325
2020-08-30 00:46:12.274,mijnomgeving,357518080166580,1598748372274,6.0,108916.0,4.16,13.0,357518080166580.0,32.0,1598748369.0,821.0,19.77,52.3607664,4.8154348,5.0,-32.0,0.0,0.0,,EC 224
2020-08-30 00:46:27.307,mijnomgeving,357518080328131,1598748387307,12.0,91831.0,4.11,12.0,357518080328131.0,32.0,1598748386.0,4522.0,18.8,52.3917179,4.9361798,5.0,28.0,231.0,0.0,,EC 230
2020-08-30 00:47:04.549,mijnomgeving,357518080495104,1598748424549,0.0,36018.0,4.189999999999999,12.0,357518080495104.0,32.0,1598748420.0,506.0,16.5,52.3377642,5.5372283,5.0,51.0,252.0,0.0,,EC 312
2020-08-30 00:47:25.170,mijnomgeving,357518080332265,1598748445170,7.0,13517.0,4.13,11.0,357518080332265.0,32.0,1598748442.0,149.0,19.24,52.3923914,4.937356,5.0,59.0,13.0,0.0,,EC 221
2020-08-30 00:47:41.446,mijnomgeving,357518080164395,1598748461446,26.0,10836.0,4.189999999999999,13.0,357518080164395.0,32.0,1598748458.0,112.0,20.65,51.898231,4.4233235,8.0,2.0,222.0,0.0,,EC 241
2020-08-30 00:47:50.536,mijnomgeving,357518080167000,1598748470536,31.0,168341.0,4.12,12.0,357518080167000.0,32.0,1598748476.0,778.0,19.32,52.1739118,5.0359796,4.0,30.0,1.0,0.0,,EC 228
2020-08-30 00:48:14.206,mijnomgeving,357518080495161,1598748494206,5.0,140416.0,4.21,13.0,357518080495161.0,32.0,1598748491.0,617.0,17.03,52.5000484,5.4524997,5.0,31.0,253.0,2.0,,EC 315
2020-08-30 00:48:42.949,mijnomgeving,357518080330764,1598748522949,255.0,73930.0,3.8200000000000003,21.0,357518080330764.0,32.0,1598748518.0,1887.0,20.03,2.55e-05,2.55e-05,0.0,0.0,0.0,0.0,,EC 244
2020-08-30 00:49:06.613,mijnomgeving,357518080497662,1598748546613,1.0,103518.0,4.26,12.0,357518080497662.0,32.0,1598748549.0,466.0,16.77,59.7643966,17.5731928,9.0,-5.0,15.0,0.0,,EC 328
2020-08-30 00:49:36.518,mijnomgeving,357518080495195,1598748576518,0.0,28818.0,4.22,11.0,357518080495195.0,32.0,1598748569.0,1773.0,17.65,52.3011807,5.3603641,7.0,-17.0,0.0,0.0,,EC 301
2020-08-30 00:49:43.273,mijnomgeving,357518080494834,1598748583273,10.0,59427.0,4.16,12.0,357518080494834.0,32.0,1598748577.0,1739.0,17.74,52.4261159,5.4207829,4.0,49.0,15.0,0.0,,EC 314
2020-08-30 00:50:43.157,mijnomgeving,357518080497423,1598748643157,6.0,40523.0,4.18,14.0,357518080497423.0,32.0,1598748640.0,2611.0,17.56,52.5233043,5.5901042,4.0,-35.0,54.0,3.0,,EC 318
2020-08-30 00:50:48.413,mijnomgeving,357518080495120,1598748648413,1.0,8117.0,4.18,11.0,357518080495120.0,32.0,1598748645.0,1288.0,16.86,52.33379,5.312674,5.0,-5.0,241.0,0.0,,EC 303
